dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,grammar_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_text,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
古文単語_単語Deck3_難関大・東大向け_300,CJ-000740,740,単語Deck3_難関大・東大向け,語彙,重要名詞,ことひと,ことひと,異人,名詞,品詞=名詞,CJ-000740-C01,meaning,重要語義1,ことひと,別の人,別の人｜他人,話題の人物とは異なる人を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000741,741,単語Deck3_難関大・東大向け,語彙,重要名詞,さくもん,さくもん,作文,名詞,品詞=名詞,CJ-000741-C01,meaning,重要語義1,さくもん,漢詩を作ること,漢詩を作ること｜漢詩文の制作,漢文による詩や文章を作ることを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000742,742,単語Deck3_難関大・東大向け,語彙,重要名詞,さはり,さわり,さわり｜障り,名詞,品詞=名詞,CJ-000742-C01,meaning,重要語義1,さはり,障害,障害｜妨げ｜差し支え,物事の進行を邪魔するものを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000743,743,単語Deck3_難関大・東大向け,語彙,重要名詞,しのびね,しのびね,忍び音,名詞,品詞=名詞,CJ-000743-C01,meaning,重要語義1,しのびね,声を抑えた泣き声,声を抑えた泣き声｜忍び泣き,人に聞かれないよう、声をひそめて泣くこと。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000744,744,単語Deck3_難関大・東大向け,語彙,重要名詞,しれもの,しれもの,痴れ者,名詞,品詞=名詞,CJ-000744-C01,meaning,重要語義1,しれもの,愚か者,愚か者｜常識外れの人,道理をわきまえない人を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000745,745,単語Deck3_難関大・東大向け,語彙,重要名詞,すき,すき,数寄｜好き,名詞,品詞=名詞,CJ-000745-C01,meaning,重要語義1,すき,風流を好むこと,風流を好むこと｜趣味のよさ,和歌・音楽などの情趣を愛好すること。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000745,745,単語Deck3_難関大・東大向け,語彙,重要名詞,すき,すき,数寄｜好き,名詞,品詞=名詞,CJ-000745-C02,meaning,重要語義2,すき,好色,好色｜恋愛を好むこと,男女の恋愛に強い関心を持つこと。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000746,746,単語Deck3_難関大・東大向け,語彙,重要名詞,すみぞめ,すみぞめ,墨染め,名詞,品詞=名詞,CJ-000746-C01,meaning,重要語義1,すみぞめ,僧の黒い衣,僧の黒い衣｜僧衣,墨色に染めた僧侶の衣服を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000746,746,単語Deck3_難関大・東大向け,語彙,重要名詞,すみぞめ,すみぞめ,墨染め,名詞,品詞=名詞,CJ-000746-C02,meaning,重要語義2,すみぞめ,喪服,喪服｜黒い衣,死者を悼む際の黒い衣服を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000747,747,単語Deck3_難関大・東大向け,語彙,重要名詞,せ,せ,背,名詞,品詞=名詞,CJ-000747-C01,meaning,重要語義1,せ,夫,夫｜恋人｜男性,女性から見た夫・恋人・親しい男性を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000748,748,単語Deck3_難関大・東大向け,語彙,重要名詞,そのかみ,そのかみ,其の上,名詞,品詞=名詞,CJ-000748-C01,meaning,重要語義1,そのかみ,その昔,その昔｜以前｜当時,過去のある時点を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000749,749,単語Deck3_難関大・東大向け,語彙,重要名詞,つきごろ,つきごろ,月頃,名詞,品詞=名詞,CJ-000749-C01,meaning,重要語義1,つきごろ,ここ数か月,ここ数か月｜何か月もの間,最近の数か月、または長く続く月日を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000750,750,単語Deck3_難関大・東大向け,語彙,重要名詞,ひがおぼえ,ひがおぼえ,僻覚え,名詞,品詞=名詞,CJ-000750-C01,meaning,重要語義1,ひがおぼえ,思い違い,思い違い｜記憶違い｜誤った理解,記憶や認識を誤ること。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000751,751,単語Deck3_難関大・東大向け,語彙,重要名詞,ひが聞き,ひがぎき,ひがぎき｜ひがみみ｜僻聞き,名詞,品詞=名詞,CJ-000751-C01,meaning,重要語義1,ひが聞き,聞き違い,聞き違い｜誤解,人の言葉を誤って聞いたり理解したりすること。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000752,752,単語Deck3_難関大・東大向け,語彙,重要名詞,ひぐらし,ひぐらし,日暮らし｜蜩,名詞,品詞=名詞,CJ-000752-C01,meaning,重要語義1,ひぐらし,一日中,一日中｜朝から晩まで,一日を暮らし通す間を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000752,752,単語Deck3_難関大・東大向け,語彙,重要名詞,ひぐらし,ひぐらし,日暮らし｜蜩,名詞,品詞=名詞,CJ-000752-C02,meaning,重要語義2,ひぐらし,セミの一種,セミの一種｜蜩,夕方などに鳴くヒグラシを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,蜩=ひぐらし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000753,753,単語Deck3_難関大・東大向け,語彙,重要名詞,ひとかず,ひとかず,人数,名詞,品詞=名詞,CJ-000753-C01,meaning,重要語義1,ひとかず,人並みの身分,人並みの身分｜一人前としての扱い,社会の中で人として数えられ、尊重される立場を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000754,754,単語Deck3_難関大・東大向け,語彙,重要名詞,ひとのくに,ひとのくに,人の国,名詞,品詞=名詞,CJ-000754-C01,meaning,重要語義1,ひとのくに,よその国,よその国｜他国｜他の地方,自分の国・土地とは異なる場所を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000755,755,単語Deck3_難関大・東大向け,語彙,重要名詞,まめごと,まめごと,実事,名詞,品詞=名詞,CJ-000755-C01,meaning,重要語義1,まめごと,まじめなこと,まじめなこと｜本気の話｜誠実な行為,冗談や恋の遊びではない、真剣な事柄を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000755,755,単語Deck3_難関大・東大向け,語彙,重要名詞,まめごと,まめごと,実事,名詞,品詞=名詞,CJ-000755-C02,meaning,重要語義2,まめごと,実用的なこと,実用的なこと｜日常の仕事,風流よりも生活に直接役立つ事柄を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000756,756,単語Deck3_難関大・東大向け,語彙,重要名詞,やまとだましひ,やまとだましい,やまとだましい｜大和魂,名詞,品詞=名詞,CJ-000756-C01,meaning,重要語義1,やまとだましひ,実生活上の判断力,実生活上の判断力｜日本的な実務能力,漢学的知識に対し、現実の場で適切に判断・行動する力を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000757,757,単語Deck3_難関大・東大向け,語彙,重要名詞,よしなしごと,よしなしごと,由無し事,名詞,品詞=名詞,CJ-000757-C01,meaning,重要語義1,よしなしごと,とりとめのないこと,とりとめのないこと｜つまらないこと｜雑事,特別な理由やまとまりのない事柄を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000758,758,単語Deck3_難関大・東大向け,語彙,重要名詞,をこ,おこ,おこ｜痴,名詞,品詞=名詞,CJ-000758-C01,meaning,重要語義1,をこ,愚かさ,愚かさ｜ばかげたこと,道理に外れた愚かな状態を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000758,758,単語Deck3_難関大・東大向け,語彙,重要名詞,をこ,おこ,おこ｜痴,名詞,品詞=名詞,CJ-000758-C02,meaning,重要語義2,をこ,愚か者,愚か者｜ばか,愚かな人を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000759,759,単語Deck3_難関大・東大向け,語彙,重要名詞,をとこ,おとこ,おとこ｜男,名詞,品詞=名詞,CJ-000759-C01,meaning,重要語義1,をとこ,男性,男性｜男,成人の男性を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000759,759,単語Deck3_難関大・東大向け,語彙,重要名詞,をとこ,おとこ,おとこ｜男,名詞,品詞=名詞,CJ-000759-C02,meaning,重要語義2,をとこ,夫・恋人,夫・恋人｜通って来る男性,女性から見た配偶者や恋人を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000760,760,単語Deck3_難関大・東大向け,語彙,重要名詞,をのこ,おのこ,おのこ｜男子,名詞,品詞=名詞,CJ-000760-C01,meaning,重要語義1,をのこ,男性,男性｜男,男性一般を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000760,760,単語Deck3_難関大・東大向け,語彙,重要名詞,をのこ,おのこ,おのこ｜男子,名詞,品詞=名詞,CJ-000760-C02,meaning,重要語義2,をのこ,男子,男子｜男の子,男性の子どもを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000761,761,単語Deck3_難関大・東大向け,語彙,重要感動詞,あはれ,あわれ,あわれ,感動詞,品詞=感動詞,CJ-000761-C01,meaning,重要語義1,あはれ,ああ,ああ｜まあ,感動・詠嘆を表す語。文脈によって、しみじみとした感動や同情を伴う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000762,762,単語Deck3_難関大・東大向け,語彙,重要感動詞,あな,あな,なし,感動詞,品詞=感動詞,CJ-000762-C01,meaning,重要語義1,あな,ああ,ああ｜まあ,驚き・感動・悲しみなどを表す感動詞。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000763,763,単語Deck3_難関大・東大向け,語彙,重要連語,ありし,ありし,なし,連語,品詞=連語,CJ-000763-C01,meaning,重要語義1,ありし,以前の,以前の｜昔の｜生前の,過去に存在した人や物事を指して「以前の」「生前の」と表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000764,764,単語Deck3_難関大・東大向け,語彙,重要連語,ありつる,ありつる,なし,連語,品詞=連語,CJ-000764-C01,meaning,重要語義1,ありつる,さきほどの,さきほどの｜先ほどあった,少し前にあった人・物事を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000765,765,単語Deck3_難関大・東大向け,語彙,重要副詞,そこら,そこら,なし,副詞,品詞=副詞,CJ-000765-C01,meaning,重要語義1,そこら,たくさん,たくさん｜非常に多く,数量・程度が非常に多いことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000766,766,単語Deck3_難関大・東大向け,語彙,重要感動詞,な（感動詞）,な,な,感動詞,品詞=感動詞,CJ-000766-C01,meaning,重要語義1,な（感動詞）,なあ,なあ｜ねえ,相手への呼びかけや念押しに用いる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000767,767,単語Deck3_難関大・東大向け,語彙,重要副詞,はやう,はよう,はよう｜はやく,副詞,品詞=副詞,CJ-000767-C01,meaning,重要語義1,はやう,早く,早く｜すみやかに,時刻・時期が早いこと、動作を急ぐことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000768,768,単語Deck3_難関大・東大向け,語彙,重要副詞,まだき,まだき,なし,副詞,品詞=副詞,CJ-000768-C01,meaning,重要語義1,まだき,まだその時でないのに,まだその時でないのに｜早くも,本来の時期より早いことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000769,769,単語Deck3_難関大・東大向け,語彙,重要連語,あかず,あかず,なし,連語,品詞=連語,CJ-000769-C01,meaning,重要語義1,あかず,満足しない,満足しない｜物足りない,「飽く」の未然形に打消の「ず」が付き、十分だと思わないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000769,769,単語Deck3_難関大・東大向け,語彙,重要連語,あかず,あかず,なし,連語,品詞=連語,CJ-000769-C02,meaning,重要語義2,あかず,飽きない,飽きない｜いつまでも見ていたい,対象に心を引かれ、見聞きしても飽きないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000770,770,単語Deck3_難関大・東大向け,語彙,重要感動詞,あなかま,あなかま,なし,感動詞,品詞=感動詞,CJ-000770-C01,meaning,重要語義1,あなかま,しっ、静かに,しっ、静かに｜うるさい,人を制止し、静かにさせるときに用いる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000771,771,単語Deck3_難関大・東大向け,語彙,重要連語,いかがはすべき,いかがはすべき,いかがはせむ,連語,品詞=連語,CJ-000771-C01,meaning,重要語義1,いかがはすべき,どうしたらよいだろう,どうしたらよいだろう｜どうしようか,対処の方法が分からない気持ちを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000772,772,単語Deck3_難関大・東大向け,語彙,重要連語,いたづらになる,いたずらになる,いたずらになる,連語,品詞=連語,CJ-000772-C01,meaning,重要語義1,いたづらになる,死ぬ,死ぬ｜むなしくなる,人の命がむなしく終わることを婉曲に表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000772,772,単語Deck3_難関大・東大向け,語彙,重要連語,いたづらになる,いたずらになる,いたずらになる,連語,品詞=連語,CJ-000772-C02,meaning,重要語義2,いたづらになる,無駄になる,無駄になる｜役に立たなくなる,物事が成果を生まずに終わることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000773,773,単語Deck3_難関大・東大向け,語彙,重要形容詞,いふかたなし,いうかたなし,いうかたなし｜言ふ方なし,形容詞,品詞=形容詞,CJ-000773-C01,meaning,重要語義1,いふかたなし,言いようがない,言いようがない｜言葉では表せない,程度が甚だしく、言葉で表現できないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000773,773,単語Deck3_難関大・東大向け,語彙,重要形容詞,いふかたなし,いうかたなし,いうかたなし｜言ふ方なし,形容詞,品詞=形容詞,CJ-000773-C02,meaning,重要語義2,いふかたなし,どうしようもない,どうしようもない｜仕方がない,手段がなく、対処できないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000774,774,単語Deck3_難関大・東大向け,語彙,重要連語,いふもさらなり,いうもさらなり,いうもさらなり｜いへばさらなり｜いえばさらなり,連語,品詞=連語,CJ-000774-C01,meaning,重要語義1,いふもさらなり,言うまでもない,言うまでもない｜もちろんだ,改めて言う必要もないほど当然であることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000775,775,単語Deck3_難関大・東大向け,語彙,重要連語,かたちかふ,かたちかう,かたちかう｜形変ふ｜かしらおろす｜頭下ろす,連語,品詞=連語,CJ-000775-C01,meaning,重要語義1,かたちかふ,出家する,出家する｜髪を切って僧・尼になる,髪形を変えることから、出家することを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000776,776,単語Deck3_難関大・東大向け,語彙,重要連語,よをそむく,よをそむく,世を背く｜よをすつ｜世を捨つ,連語,品詞=連語,CJ-000776-C01,meaning,重要語義1,よをそむく,出家する,出家する｜俗世を捨てる,世俗の生活に背を向けて仏道に入ることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000777,777,単語Deck3_難関大・東大向け,語彙,重要連語,けしうはあらず,けしゅうはあらず,けしゅうはあらず,連語,品詞=連語,CJ-000777-C01,meaning,重要語義1,けしうはあらず,悪くはない,悪くはない｜まあよい,「けし」の連用形に打消が付き、まずまずよいことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000778,778,単語Deck3_難関大・東大向け,語彙,重要連語,けしからず,けしからず,なし,連語,品詞=連語,CJ-000778-C01,meaning,重要語義1,けしからず,異常だ,異常だ｜普通でない,通常の状態から大きく外れていることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000778,778,単語Deck3_難関大・東大向け,語彙,重要連語,けしからず,けしからず,なし,連語,品詞=連語,CJ-000778-C02,meaning,重要語義2,けしからず,とんでもない,とんでもない｜好ましくない,道理や礼儀に反していて非難すべきことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000779,779,単語Deck3_難関大・東大向け,語彙,重要連語,さてあるべきならず,さてあるべきならず,なし,連語,品詞=連語,CJ-000779-C01,meaning,重要語義1,さてあるべきならず,そのままでよいはずがない,そのままでよいはずがない｜放置できない,現状のままにしておけないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000780,780,単語Deck3_難関大・東大向け,語彙,重要連語,さらず,さらず,なし,連語,品詞=連語,CJ-000780-C01,meaning,重要語義1,さらず,そうでなければ,そうでなければ｜さもなければ,前に述べたことと異なる場合を仮定する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000781,781,単語Deck3_難関大・東大向け,語彙,重要連語,さらぬわかれ,さらぬわかれ,さらぬ別れ,連語,品詞=連語,CJ-000781-C01,meaning,重要語義1,さらぬわかれ,死別,死別｜避けられない別れ,避けることのできない別れ、特に死による別れを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000782,782,単語Deck3_難関大・東大向け,語彙,重要連語,さるべき,さるべき,なし,連語,品詞=連語,CJ-000782-C01,meaning,重要語義1,さるべき,そうなるはずの,そうなるはずの｜しかるべき,運命・道理として当然そうなることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000782,782,単語Deck3_難関大・東大向け,語彙,重要連語,さるべき,さるべき,なし,連語,品詞=連語,CJ-000782-C02,meaning,重要語義2,さるべき,ふさわしい,ふさわしい｜相当な,人・場面に適していることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000783,783,単語Deck3_難関大・東大向け,語彙,重要連語,ただならず,ただならず,なし,連語,品詞=連語,CJ-000783-C01,meaning,重要語義1,ただならず,普通ではない,普通ではない｜尋常でない,通常とは異なる重大な状態を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000783,783,単語Deck3_難関大・東大向け,語彙,重要連語,ただならず,ただならず,なし,連語,品詞=連語,CJ-000783-C02,meaning,重要語義2,ただならず,妊娠している,妊娠している｜身ごもっている,女性が通常の身体状態ではないことを婉曲に表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000784,784,単語Deck3_難関大・東大向け,語彙,重要連語,れいならず,れいならず,例ならず,連語,品詞=連語,CJ-000784-C01,meaning,重要語義1,れいならず,いつもと違う,いつもと違う｜普段どおりでない,平常の状態ではないことを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000784,784,単語Deck3_難関大・東大向け,語彙,重要連語,れいならず,れいならず,例ならず,連語,品詞=連語,CJ-000784-C02,meaning,重要語義2,れいならず,病気だ,病気だ｜具合が悪い,普段と違って体調が悪いことを婉曲に表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000785,785,単語Deck3_難関大・東大向け,語彙,重要連語,なのめならず,なのめならず,なべてならず,連語,品詞=連語,CJ-000785-C01,meaning,重要語義1,なのめならず,並一通りでない,並一通りでない｜格別だ｜非常だ,程度が普通ではなく、たいへんであることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000786,786,単語Deck3_難関大・東大向け,語彙,重要連語,はかなくなる,はかなくなる,むなしくなる,連語,品詞=連語,CJ-000786-C01,meaning,重要語義1,はかなくなる,死ぬ,死ぬ｜亡くなる,命がはかなく消えることを婉曲に表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000787,787,単語Deck3_難関大・東大向け,語彙,重要名詞,あさぼらけ,あさぼらけ,なし,名詞,品詞=名詞,CJ-000787-C01,meaning,重要語義1,あさぼらけ,夜が明けてほのかに明るくなったころ,夜が明けてほのかに明るくなったころ｜明け方,夜明けの空がぼんやり明るくなる時間帯を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000788,788,単語Deck3_難関大・東大向け,語彙,重要名詞,あはひ,あわい,あわい｜間,名詞,品詞=名詞,CJ-000788-C01,meaning,重要語義1,あはひ,間,間｜すき間｜中間,二つの物・時点の間を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000788,788,単語Deck3_難関大・東大向け,語彙,重要名詞,あはひ,あわい,あわい｜間,名詞,品詞=名詞,CJ-000788-C02,meaning,重要語義2,あはひ,関係,関係｜間柄,人と人との関係を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000789,789,単語Deck3_難関大・東大向け,語彙,重要名詞,あだしごころ,あだしごころ,他し心,名詞,品詞=名詞,CJ-000789-C01,meaning,重要語義1,あだしごころ,浮気心,浮気心｜移り気,一人の相手に定まらず、別の相手へ移る心を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000790,790,単語Deck3_難関大・東大向け,語彙,重要名詞,あだしよ,あだしよ,他し世,名詞,品詞=名詞,CJ-000790-C01,meaning,重要語義1,あだしよ,はかない世,はかない世｜無常な世｜仮の世,変化しやすく、永続しないこの世を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000791,791,単語Deck3_難関大・東大向け,語彙,重要名詞,あめのした,あめのした,天の下,名詞,品詞=名詞,CJ-000791-C01,meaning,重要語義1,あめのした,天下,天下｜世の中｜国中,空の下にある世界・国全体を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000792,792,単語Deck3_難関大・東大向け,語彙,重要名詞,いろごのみ,いろごのみ,色好み,名詞,品詞=名詞,CJ-000792-C01,meaning,重要語義1,いろごのみ,恋愛を好むこと,恋愛を好むこと｜好色,男女の恋に積極的であることを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000792,792,単語Deck3_難関大・東大向け,語彙,重要名詞,いろごのみ,いろごのみ,色好み,名詞,品詞=名詞,CJ-000792-C02,meaning,重要語義2,いろごのみ,風流を好むこと,風流を好むこと｜情趣を解すること,恋愛だけでなく、和歌・音楽などの雅な情趣を愛することも表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
