dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,source_name,source_url
大学受験世界史・重要300用語（三段階学習）,WH-000163,131,大学受験基礎,国家・王朝,インカ帝国,いんかていこく,,中世〜近世アメリカ,南北アメリカ,アンデス高地,15世紀〜1533年,1438,WH-000163-I01,integrated,統合説明,integrated,「インカ帝国」について説明せよ。,**クスコ**を都にアンデス高地を広域統一し、道路・宿駅・段々畑・労役の**ミタ制**で統治した帝国。 文字を持たずキープで情報を記録したが、内戦と疫病の中で**ピサロ**に捕らえられ、1530年代に征服された。,クスコ|ミタ制|ピサロ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-B01,beginner,用語の特定,identify,グーテンベルクが金属活字と印刷機を組み合わせて普及させた技術は？,活版印刷,活版印刷,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-B02,beginner,時期,time,活版印刷が歴史上重要になるのはいつ頃？,15世紀中頃以降,15世紀中頃以降,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-B03,beginner,人物,person,ヨーロッパで活版印刷を実用化した人物は？,グーテンベルク,グーテンベルク,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-R01,reverse,内容,reverse,どんな文化・技術・学問？,15世紀中頃、**グーテンベルク**が金属活字・油性インク・圧搾機を組み合わせ、大量で比較的安価な印刷を可能にした。,グーテンベルク,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-R02,reverse,結果・影響,reverse,どのような影響を与えた？,聖書・古典・パンフレットの流通を急増させ、識字・ルネサンス・**宗教改革**・科学知識の普及を加速した。,宗教改革,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000164,132,大学受験基礎,文化・技術・学問,活版印刷,かっぱんいんさつ,,近世ヨーロッパ成立期,ヨーロッパ,ドイツからヨーロッパ各地,15世紀中頃以降,1450,WH-000164-I01,integrated,統合説明,integrated,「活版印刷」について説明せよ。,15世紀中頃、**グーテンベルク**が金属活字・油性インク・圧搾機を組み合わせ、大量で比較的安価な印刷を可能にした。 聖書・古典・パンフレットの流通を急増させ、識字・ルネサンス・**宗教改革**・科学知識の普及を加速した。,グーテンベルク|宗教改革,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-B01,beginner,用語の特定,identify,グレート＝ジンバブエの文化を継ぎ、金交易で繁栄した南部アフリカの王国は？,モノモタパ王国,モノモタパ王国,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-B02,beginner,時期,time,モノモタパ王国が存在したのはいつ頃？,15〜17世紀に繁栄,15〜17世紀に繁栄,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-B03,beginner,交易品,content,モノモタパ王国の主要輸出品は？,金,金,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-R01,reverse,内容,reverse,何をした？,ザンベジ川流域でショナ人が築き、**金**と象牙を東アフリカ沿岸の商人へ輸出して繁栄した王国。,金,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-R02,reverse,結果・影響,reverse,どんな特徴をもち、何を残した？,**モノモタパ王国**は、グレート＝ジンバブエの石造文化を継承し、16世紀以降はポルトガルの介入を受けて衰退した。,モノモタパ王国,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000165,300,大学受験発展,国家・王朝,モノモタパ王国,ものもたぱおうこく,,中世〜近世アフリカ,アフリカ,南部アフリカ・ザンベジ川流域,15〜17世紀に繁栄,1450,WH-000165-I01,integrated,統合説明,integrated,「モノモタパ王国」について説明せよ。,ザンベジ川流域でショナ人が築き、**金**と象牙を東アフリカ沿岸の商人へ輸出して繁栄した王国。 グレート＝ジンバブエの石造文化を継承し、16世紀以降はポルトガルの介入を受けて衰退した。,金,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-B01,beginner,用語の特定,identify,1453年にコンスタンティノープルを征服してビザンツ帝国を滅ぼしたオスマン皇帝は？,メフメト2世,メフメト2世,征服王メフメト,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-B02,beginner,時期,time,メフメト2世が主に活動したのはいつ頃？,1451〜1481年,1451〜1481年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-B03,beginner,都市,place,メフメト2世が1453年に征服した都市は？,コンスタンティノープル,コンスタンティノープル,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-R01,reverse,内容,reverse,何をした？,大砲と海陸封鎖を用いて1453年に**コンスタンティノープル**を征服し、ビザンツ帝国を滅ぼした。,コンスタンティノープル,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**メフメト2世**は、同市をイスタンブルとして帝都化し、オスマン帝国をバルカン・東地中海の大国へ成長させた。,メフメト2世,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000166,133,大学受験基礎,人物,メフメト2世,めふめとにせい,征服王メフメト,オスマン帝国,西アジア・ヨーロッパ,バルカン半島・小アジア,1451〜1481年,1453,WH-000166-I01,integrated,統合説明,integrated,「メフメト2世」について説明せよ。,大砲と海陸封鎖を用いて1453年に**コンスタンティノープル**を征服し、ビザンツ帝国を滅ぼした。 同市をイスタンブルとして帝都化し、オスマン帝国をバルカン・東地中海の大国へ成長させた。,コンスタンティノープル,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-B01,beginner,用語の特定,identify,オスマン帝国で宗教共同体ごとに信仰・教育・婚姻などの自治を認めた制度は？,ミッレト制,ミッレト制,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-B02,beginner,時期,time,ミッレト制が成立・実施されたのはいつ頃？,15〜19世紀,15〜19世紀,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-B03,beginner,基準,content,ミッレトは何を基準に組織された共同体？,宗教,宗教,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-R01,reverse,内容,reverse,どんな制度・政策・法律？,オスマン帝国がキリスト教徒・ユダヤ教徒などを**宗教共同体**に編成し、宗教指導者のもとで礼拝・教育・家族法などの自治を認めた制度。,宗教共同体,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**ミッレト制**は、異教徒へ人頭税を課しつつ多民族・多宗教帝国を比較的柔軟に統治する仕組みとなった。,ミッレト制,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000167,290,大学受験標準,制度・政策・法律,ミッレト制,みっれとせい,,オスマン帝国,西アジア・ヨーロッパ,オスマン帝国内,15〜19世紀,1453,WH-000167-I01,integrated,統合説明,integrated,「ミッレト制」について説明せよ。,オスマン帝国がキリスト教徒・ユダヤ教徒などを**宗教共同体**に編成し、宗教指導者のもとで礼拝・教育・家族法などの自治を認めた制度。 異教徒へ人頭税を課しつつ多民族・多宗教帝国を比較的柔軟に統治する仕組みとなった。,宗教共同体,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-B01,beginner,用語の特定,identify,ランカスター家とヨーク家が王位を争ったイングランドの内戦は？,薔薇戦争(ばらせんそう),薔薇戦争,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-B02,beginner,時期,time,薔薇戦争(ばらせんそう)が起きたのはいつ？,1455〜1485年,1455〜1485年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-B03,beginner,王朝,result,薔薇戦争(ばらせんそう)後に成立した王朝は？,テューダー朝,テューダー朝,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-R01,reverse,内容,reverse,なぜ起き、何が起きた？,百年戦争後、赤薔薇の**ランカスター家**と白薔薇の**ヨーク家**が王位をめぐって争った内戦。,ランカスター家|ヨーク家,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-R02,reverse,結果・影響,reverse,どんな結果をもたらした？,貴族勢力が消耗し、1485年にヘンリ7世が**テューダー朝**を開いて王権強化を進めた。,テューダー朝,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000168,291,大学受験標準,戦争,薔薇戦争,ばらせんそう,,中世ヨーロッパ,ヨーロッパ,イングランド,1455〜1485年,1455,WH-000168-I01,integrated,統合説明,integrated,「薔薇戦争(ばらせんそう)」について説明せよ。,百年戦争後、赤薔薇の**ランカスター家**と白薔薇の**ヨーク家**が王位をめぐって争った内戦。 貴族勢力が消耗し、1485年にヘンリ7世が**テューダー朝**を開いて王権強化を進めた。,ランカスター家|ヨーク家|テューダー朝,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-B01,beginner,用語の特定,identify,マリ王国衰退後、ガオを都にニジェール川交易を支配した王国は？,ソンガイ王国,ソンガイ王国,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-B02,beginner,時期,time,ソンガイ王国が存在したのはいつ頃？,15〜16世紀,15〜16世紀,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-B03,beginner,都,place,ソンガイ王国の都は？,ガオ,ガオ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-R01,reverse,内容,reverse,何をした？,マリ王国の衰退後、**ガオ**を中心にニジェール川流域とサハラ交易路を支配し、アスキア＝ムハンマド期に繁栄した。,ガオ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-R02,reverse,結果・影響,reverse,どんな特徴をもち、何を残した？,**ソンガイ王国**は、トンブクトゥの学問を保護したが、1591年にモロッコ軍の火器攻撃を受けて崩壊した。,ソンガイ王国,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000169,292,大学受験標準,国家・王朝,ソンガイ王国,そんがいおうこく,,中世〜近世アフリカ,アフリカ,西アフリカ・ニジェール川中流域,15〜16世紀,1464,WH-000169-I01,integrated,統合説明,integrated,「ソンガイ王国」について説明せよ。,マリ王国の衰退後、**ガオ**を中心にニジェール川流域とサハラ交易路を支配し、アスキア＝ムハンマド期に繁栄した。 トンブクトゥの学問を保護したが、1591年にモロッコ軍の火器攻撃を受けて崩壊した。,ガオ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-B01,beginner,用語の特定,identify,『モナ＝リザ』『最後の晩餐』を描き、解剖・工学も研究したルネサンスの万能人は？,レオナルド＝ダ＝ヴィンチ,レオナルド＝ダ＝ヴィンチ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-B02,beginner,時期,time,レオナルド＝ダ＝ヴィンチが主に活動したのはいつ頃？,1452〜1519年,1452〜1519年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-B03,beginner,作品,content,レオナルド＝ダ＝ヴィンチの代表作を一つ答えよ。,モナ＝リザ,モナ＝リザ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-R01,reverse,内容,reverse,何をした？,絵画・彫刻・建築・解剖・工学などを横断した「**万能人**」で、『モナ＝リザ』『最後の晩餐』を制作した。,万能人,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**レオナルド＝ダ＝ヴィンチ**は、観察と実験を重視する姿勢は、ルネサンスの人間中心主義と後の科学的探究を象徴した。,レオナルド＝ダ＝ヴィンチ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000170,293,大学受験標準,人物,レオナルド＝ダ＝ヴィンチ,れおなるどだゔぃんち,,ルネサンス期,ヨーロッパ,イタリア,1452〜1519年,1480,WH-000170-I01,integrated,統合説明,integrated,「レオナルド＝ダ＝ヴィンチ」について説明せよ。,絵画・彫刻・建築・解剖・工学などを横断した「**万能人**」で、『モナ＝リザ』『最後の晩餐』を制作した。 観察と実験を重視する姿勢は、ルネサンスの人間中心主義と後の科学的探究を象徴した。,万能人,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-B01,beginner,用語の特定,identify,15世紀末以降、ヨーロッパ人が新航路を開き、世界規模の海上進出を行った時代は？,大航海時代,大航海時代,地理上の発見,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-B02,beginner,中心人物,person,1492年に大西洋を横断してカリブ海の島に到達した航海者は？,コロンブス,コロンブス,クリストファー＝コロンブス,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-B03,beginner,中心人物,person,喜望峰を回って1498年にインドのカリカットへ到達した航海者は？,ヴァスコ＝ダ＝ガマ,ヴァスコ＝ダ＝ガマ,バスコ＝ダ＝ガマ|ヴァスコ・ダ・ガマ,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-R01,reverse,時期・主体,reverse,進展したのはいつ頃・どの国々？,15世紀末から17世紀にかけて、まず**ポルトガル**と**スペイン**が主導し、後にオランダ・イギリス・フランスも進出した。,15世紀末〜17世紀|ポルトガル|スペイン|オランダ|イギリス|フランス,,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-R02,reverse,原因・結果,reverse,なぜ始まり、世界をどう変えた？,香辛料などを直接得る新航路、キリスト教布教、富を求め、航海・造船技術を利用して進出した。アメリカ大陸の征服と植民地化、**コロンブス交換**、大西洋貿易を生み、世界の諸地域を一つの交易圏へ結びつけた。,新航路|香辛料|航海・造船技術|植民地化|コロンブス交換|大西洋貿易,,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000171,6,大学受験基礎,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000171-I01,integrated,統合説明,integrated,「大航海時代」について説明せよ。,15世紀末から17世紀、**ポルトガル**・**スペイン**を先頭にヨーロッパ諸国が香辛料・布教・富を求めて新航路を開いた時代。アメリカ大陸の征服・植民地化、**コロンブス交換**、大西洋貿易を生み、世界を一つの交易圏へ結びつけた。,ポルトガル|スペイン|新航路|香辛料|植民地化|コロンブス交換|大西洋貿易,,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-B01,beginner,用語の特定,identify,スペイン王室の援助で1492年に大西洋を横断し、カリブ海諸島へ到達した航海者は？,コロンブス,コロンブス,クリストファー＝コロンブス,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-B02,beginner,時期,time,コロンブスが主に活動したのはいつ頃？,1451頃〜1506年,1451頃〜1506年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-B03,beginner,到達地,place,コロンブスが1492年に到達した地域は？,カリブ海諸島,カリブ海諸島,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-R01,reverse,内容,reverse,何をした？,西回りでアジアへ到達できると考え、スペイン王室の援助を受けて1492年に大西洋を横断し、**カリブ海諸島**へ到達した。,カリブ海諸島,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-R02,reverse,結果・影響,reverse,どのような影響を与えた？,本人はアジア周辺と思い続けたが、この航海はヨーロッパによるアメリカ征服・植民と**コロンブス交換**の起点となった。,コロンブス交換,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000172,134,大学受験基礎,人物,コロンブス,ころんぶす,クリストファー＝コロンブス,大航海時代,ヨーロッパ・南北アメリカ,大西洋・カリブ海,1451頃〜1506年,1492,WH-000172-I01,integrated,統合説明,integrated,「コロンブス」について説明せよ。,西回りでアジアへ到達できると考え、スペイン王室の援助を受けて1492年に大西洋を横断し、**カリブ海諸島**へ到達した。 本人はアジア周辺と思い続けたが、この航海はヨーロッパによるアメリカ征服・植民と**コロンブス交換**の起点となった。,カリブ海諸島|コロンブス交換,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000173,135,大学受験基礎,経済・交易,コロンブス交換,ころんぶすこうかん,,近世世界,世界,旧大陸と新大陸,1492年以降,1492,WH-000173-B01,beginner,用語の特定,identify,1492年以後、旧大陸と新大陸の間で作物・家畜・病原体・人々が交換された現象は？,コロンブス交換,コロンブス交換,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000173,135,大学受験基礎,経済・交易,コロンブス交換,ころんぶすこうかん,,近世世界,世界,旧大陸と新大陸,1492年以降,1492,WH-000173-B02,beginner,時期,time,コロンブス交換が歴史上重要になるのはいつ頃？,1492年以降,1492年以降,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
