dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,source_name,source_url
大学受験世界史・通史骨格55用語（全300問）,WH-000031,31,大学受験標準,事件・革命,イギリス革命,いぎりすかくめい,市民革命,近世,ヨーロッパ,イングランドを中心とするブリテン諸島,1640年代〜1689年,1642,WH-000031-B02,beginner,中心人物,person,清教徒革命で議会派を率い、国王処刑後に護国卿となった人物は？,クロムウェル,クロムウェル,オリヴァー＝クロムウェル,,世界史の窓：イギリス革命,https://www.y-history.net/appendix/wh1001-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000031,31,大学受験標準,事件・革命,イギリス革命,いぎりすかくめい,市民革命,近世,ヨーロッパ,イングランドを中心とするブリテン諸島,1640年代〜1689年,1642,WH-000031-B03,beginner,文書,content,名誉革命後の1689年に成立し、国王権力を議会の法に従わせた文書は？,権利の章典,権利の章典,権利章典,,世界史の窓：イギリス革命,https://www.y-history.net/appendix/wh1001-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000031,31,大学受験標準,事件・革命,イギリス革命,いぎりすかくめい,市民革命,近世,ヨーロッパ,イングランドを中心とするブリテン諸島,1640年代〜1689年,1642,WH-000031-R01,reverse,時期,reverse,進展したのはいつ？,1640年代の**清教徒革命**から、王政復古を経て1688年の**名誉革命**、1689年の**権利の章典**成立まで進んだ。,清教徒革命|名誉革命|権利の章典|1640年代|1689年,,,世界史の窓：イギリス革命,https://www.y-history.net/appendix/wh1001-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000031,31,大学受験標準,事件・革命,イギリス革命,いぎりすかくめい,市民革命,近世,ヨーロッパ,イングランドを中心とするブリテン諸島,1640年代〜1689年,1642,WH-000031-R02,reverse,内容・結果,reverse,何が起き、何が確立した？,国王と議会の対立から内戦となり、議会派が勝利してチャールズ1世を処刑し共和政を樹立した。王政復古後の名誉革命では議会が国王を交代させ、**議会主権**と**立憲君主政**の基礎を確立した。,国王と議会の対立|チャールズ1世|共和政|議会主権|立憲君主政,,,世界史の窓：イギリス革命,https://www.y-history.net/appendix/wh1001-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000031,31,大学受験標準,事件・革命,イギリス革命,いぎりすかくめい,市民革命,近世,ヨーロッパ,イングランドを中心とするブリテン諸島,1640年代〜1689年,1642,WH-000031-I01,integrated,統合説明,integrated,「イギリス革命」について説明せよ。,1640年代の**清教徒革命**から1688年の**名誉革命**に至る一連の変革。内戦・国王処刑・共和政・王政復古を経て、1689年の**権利の章典**により**議会主権**と**立憲君主政**の基礎が確立した。,清教徒革命|名誉革命|権利の章典|議会主権|立憲君主政,,,世界史の窓：イギリス革命,https://www.y-history.net/appendix/wh1001-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000032,37,大学受験標準,国家・王朝,清,しん,,近世〜近代,東アジア,中国・満洲・モンゴル・新疆・チベット,1636年〜1912年,1644,WH-000032-B01,beginner,用語の特定,identify,満洲人が建て、1644年に北京へ入って中国を支配した最後の王朝は？,清,清,,,世界史の窓：清,https://www.y-history.net/appendix/wh0802-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000032,37,大学受験標準,国家・王朝,清,しん,,近世〜近代,東アジア,中国・満洲・モンゴル・新疆・チベット,1636年〜1912年,1644,WH-000032-B02,beginner,民族,actor,清を建国した民族は？,満洲人,満洲人,女真人|満州人,,世界史の窓：清,https://www.y-history.net/appendix/wh0802-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000032,37,大学受験標準,国家・王朝,清,しん,,近世〜近代,東アジア,中国・満洲・モンゴル・新疆・チベット,1636年〜1912年,1644,WH-000032-B03,beginner,制度,content,清の満洲人社会と軍事を組織した制度は？,八旗,八旗,八旗制,,世界史の窓：清,https://www.y-history.net/appendix/wh0802-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000032,37,大学受験標準,国家・王朝,清,しん,,近世〜近代,東アジア,中国・満洲・モンゴル・新疆・チベット,1636年〜1912年,1644,WH-000032-R01,reverse,複合説明,reverse,何をした？,満洲人が建て、1644年に北京へ入って中国を支配した。**八旗**を基盤に漢人官僚も利用し、**康熙帝・雍正帝・乾隆帝**の時代に領土を拡大した。海禁緩和後は広州貿易を管理したが、19世紀に列強の圧力と国内反乱で弱体化し、**1912年**に滅亡した。,満洲人|八旗|康熙帝|雍正帝|乾隆帝|広州貿易|列強|1912年,,,世界史の窓：清,https://www.y-history.net/appendix/wh0802-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000032,37,大学受験標準,国家・王朝,清,しん,,近世〜近代,東アジア,中国・満洲・モンゴル・新疆・チベット,1636年〜1912年,1644,WH-000032-I01,integrated,統合説明,integrated,「清」について説明せよ。,満洲人が建て、1644年に北京へ入って中国を支配した最後の王朝。**八旗**を基盤に漢人官僚も利用し、**康熙帝・雍正帝・乾隆帝**期に最大領域へ拡大したが、19世紀には列強の侵略と国内反乱で弱体化し、1912年に滅亡した。,満洲人|八旗|康熙帝|雍正帝|乾隆帝|列強|1912年,,,世界史の窓：清,https://www.y-history.net/appendix/wh0802-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-B01,beginner,用語の特定,identify,ヨーロッパ・アフリカ・アメリカを結び、商品と奴隷を運んだ交易構造は？,大西洋三角貿易,大西洋三角貿易,三角貿易,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-B02,beginner,交易,content,大西洋三角貿易でアフリカからアメリカへ強制的に運ばれた人々は？,アフリカ人奴隷,アフリカ人奴隷,奴隷化されたアフリカ人|黒人奴隷,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-B03,beginner,交易,content,アメリカのプランテーションからヨーロッパへ送られた代表的な三つの作物は？,砂糖・綿花・タバコ,砂糖|綿花|タバコ,砂糖・タバコ・綿花|綿花・砂糖・タバコ,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-R01,reverse,内容,reverse,どこを結び、何が運ばれた？,**ヨーロッパ**からアフリカへ武器・織物など、**アフリカ**からアメリカへ奴隷化された人々、**アメリカ**からヨーロッパへ砂糖・綿花・タバコなどが運ばれた。,ヨーロッパ|アフリカ|アメリカ|武器・織物|奴隷化された人々|砂糖・綿花・タバコ,,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-R02,reverse,結果,reverse,何につながった？,**プランテーション奴隷制**と大西洋経済を拡大し、ヨーロッパの商業資本蓄積を促した。一方、アフリカ社会には人口流出と政治的混乱をもたらし、アメリカでは人種的支配が固定化した。,プランテーション奴隷制|大西洋経済|商業資本|資本蓄積|人口流出|人種的支配,,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000033,42,大学受験標準,経済・交易,大西洋三角貿易,たいせいようさんかくぼうえき,三角貿易,近世〜近代,大西洋世界,ヨーロッパ・アフリカ・アメリカ大陸,16世紀〜19世紀,1650,WH-000033-I01,integrated,統合説明,integrated,「大西洋三角貿易」について説明せよ。,16〜19世紀、**ヨーロッパ・アフリカ・アメリカ**を結び、工業製品・奴隷化された人々・砂糖や綿花などを循環させた交易。**プランテーション奴隷制**と大西洋経済を拡大し、ヨーロッパの資本蓄積を促す一方、アフリカとアメリカに深刻な被害を残した。,ヨーロッパ|アフリカ|アメリカ|プランテーション奴隷制|大西洋経済|資本蓄積,,,世界史の窓：三角貿易,https://www.y-history.net/appendix/wh1002-081.html
大学受験世界史・通史骨格55用語（全300問）,WH-000034,23,大学受験標準,思想・主義,啓蒙思想,けいもうしそう,啓蒙主義,近世,ヨーロッパ,西ヨーロッパ・北アメリカ,17世紀後半〜18世紀,1700,WH-000034-B01,beginner,用語の特定,identify,理性によって社会の迷信・専制・身分制度を批判した17〜18世紀の思想は？,啓蒙思想,啓蒙思想,啓蒙主義,,世界史の窓：啓蒙思想,https://www.y-history.net/appendix/wh1003-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000034,23,大学受験標準,思想・主義,啓蒙思想,けいもうしそう,啓蒙主義,近世,ヨーロッパ,西ヨーロッパ・北アメリカ,17世紀後半〜18世紀,1700,WH-000034-B02,beginner,中心人物,person,『法の精神』で三権分立を唱えた思想家は？,モンテスキュー,モンテスキュー,,,世界史の窓：啓蒙思想,https://www.y-history.net/appendix/wh1003-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000034,23,大学受験標準,思想・主義,啓蒙思想,けいもうしそう,啓蒙主義,近世,ヨーロッパ,西ヨーロッパ・北アメリカ,17世紀後半〜18世紀,1700,WH-000034-B03,beginner,中心人物,person,『社会契約論』で人民主権を唱えた思想家は？,ルソー,ルソー,ジャン＝ジャック＝ルソー,,世界史の窓：啓蒙思想,https://www.y-history.net/appendix/wh1003-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000034,23,大学受験標準,思想・主義,啓蒙思想,けいもうしそう,啓蒙主義,近世,ヨーロッパ,西ヨーロッパ・北アメリカ,17世紀後半〜18世紀,1700,WH-000034-R01,reverse,複合説明,reverse,どんな考え？,人間の**理性**を重視し、絶対王政・教会権威・身分制を批判した思想。**自然権・社会契約・三権分立・人民主権**などを論じ、アメリカ独立革命とフランス革命の理念に大きな影響を与えた。,理性|自然権|社会契約|三権分立|人民主権|アメリカ独立革命|フランス革命,,,世界史の窓：啓蒙思想,https://www.y-history.net/appendix/wh1003-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000034,23,大学受験標準,思想・主義,啓蒙思想,けいもうしそう,啓蒙主義,近世,ヨーロッパ,西ヨーロッパ・北アメリカ,17世紀後半〜18世紀,1700,WH-000034-I01,integrated,統合説明,integrated,「啓蒙思想」について説明せよ。,17世紀後半〜18世紀、人間の**理性**によって絶対王政・教会権威・身分制を批判した思想。**自然権・社会契約・三権分立・人民主権**を唱え、アメリカ独立革命とフランス革命の理念的基盤となった。,理性|自然権|社会契約|三権分立|人民主権|アメリカ独立革命|フランス革命,,,世界史の窓：啓蒙思想,https://www.y-history.net/appendix/wh1003-031.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-B01,beginner,用語の特定,identify,機械・蒸気力・工場制によって生産と社会が大きく変化した過程を何という？,産業革命,産業革命,,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-B02,beginner,地域,place,産業革命が最初に本格化した国は？,イギリス,イギリス,英国,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-B03,beginner,産業,content,イギリス産業革命の初期に機械化を先導した工業は？,綿工業,綿工業,綿織物工業,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-R01,reverse,時期・地域,reverse,始まったのはいつ・どこ？,18世紀後半の**イギリス**で本格化し、19世紀に西ヨーロッパ・北アメリカなどへ広がった。,18世紀後半|イギリス|19世紀|西ヨーロッパ|北アメリカ,,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-R02,reverse,内容・結果,reverse,何が変わり、何につながった？,**綿工業**の機械化、蒸気機関、石炭・鉄、**工場制機械工業**によって大量生産が進んだ。都市化と資本主義を加速させ、資本家と労働者の階級形成、劣悪な労働・住宅問題を生んだ。,綿工業|蒸気機関|石炭・鉄|工場制機械工業|都市化|資本主義|資本家|労働者,,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000035,2,大学受験標準,時代・歴史区分,産業革命,さんぎょうかくめい,,近代,ヨーロッパ・世界,イギリスからヨーロッパ・北アメリカ・日本など,18世紀後半以降,1760,WH-000035-I01,integrated,統合説明,integrated,「産業革命」について説明せよ。,18世紀後半の**イギリス**で始まり、**綿工業**の機械化・蒸気機関・石炭と鉄・**工場制機械工業**によって生産を一変させた過程。都市化と資本主義を進め、資本家・労働者階級と深刻な社会問題を生んだ。,イギリス|綿工業|蒸気機関|石炭・鉄|工場制機械工業|都市化|資本主義|資本家|労働者,,,世界史の窓：産業革命,https://www.y-history.net/appendix/wh1101-000.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-B01,beginner,用語の特定,identify,北アメリカ13植民地がイギリスから独立して合衆国を建てた革命は？,アメリカ独立革命,アメリカ独立革命,アメリカ独立戦争,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-B02,beginner,時期,time,アメリカ独立宣言が採択された年は？,1776年,1776年,,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-B03,beginner,中心人物,person,アメリカ独立宣言の起草を中心的に担った人物は？,トマス＝ジェファソン,トマス＝ジェファソン,トーマス＝ジェファソン|ジェファソン,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-R01,reverse,時期,reverse,戦われたのはいつ？,1775年に独立戦争が始まり、1776年に**独立宣言**を採択し、1783年のパリ条約で独立が承認された。,1775年|独立宣言|1776年|1783年|パリ条約,,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-R02,reverse,原因・結果,reverse,なぜ起き、何が成立した？,七年戦争後の課税に対し、植民地側が「**代表なくして課税なし**」を掲げて反発した。13植民地はフランスなどの支援を得てイギリスに勝利し、自然権と人民主権を掲げる**アメリカ合衆国**を成立させた。,代表なくして課税なし|13植民地|フランス|自然権|人民主権|アメリカ合衆国,,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000036,17,大学受験標準,事件・革命,アメリカ独立革命,あめりかどくりつかくめい,アメリカ独立戦争,近代,北アメリカ・大西洋世界,北アメリカ東部のイギリス13植民地,1775年〜1783年,1775,WH-000036-I01,integrated,統合説明,integrated,「アメリカ独立革命」について説明せよ。,1775〜1783年、北アメリカ13植民地が「**代表なくして課税なし**」を掲げ、フランスなどの支援を得てイギリスから独立した革命。1776年の**独立宣言**に自然権・人民主権を示し、共和政の**アメリカ合衆国**を成立させた。,代表なくして課税なし|13植民地|独立宣言|自然権|人民主権|アメリカ合衆国,,,世界史の窓：アメリカ独立革命,https://www.y-history.net/appendix/wh1102-056.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-B01,beginner,用語の特定,identify,1789年に始まり、旧体制と身分的特権を崩した革命は？,フランス革命,フランス革命,,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-B02,beginner,事件,content,1789年7月14日、パリ民衆が襲撃して革命の象徴となった施設は？,バスティーユ牢獄,バスティーユ牢獄,バスティーユ,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-B03,beginner,文書,content,自由・平等・人民主権などを掲げた1789年の宣言は？,人権宣言,人権宣言,人間と市民の権利の宣言|フランス人権宣言,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-R01,reverse,時期,reverse,起きたのはいつ？,1789年の三部会招集と**バスティーユ牢獄襲撃**から始まり、1799年のナポレオンのクーデタまで続いた。,1789年|三部会|バスティーユ牢獄襲撃|1799年|ナポレオン,,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-R02,reverse,原因・結果,reverse,なぜ起き、何が変わった？,財政危機、身分制への不満、啓蒙思想を背景に第三身分が政治改革を要求した。封建的特権を廃止し、**人権宣言**、共和政、国民軍、恐怖政治などを経て、自由・平等・国民主権と近代的国民国家の原理を広めた。,財政危機|身分制|啓蒙思想|第三身分|封建的特権廃止|人権宣言|共和政|国民主権,,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000037,1,大学受験標準,事件・革命,フランス革命,ふらんすかくめい,,近代,ヨーロッパ,フランス,1789年〜1799年,1789,WH-000037-I01,integrated,統合説明,integrated,「フランス革命」について説明せよ。,1789年、財政危機・身分制への不満・啓蒙思想を背景に始まり、1799年まで続いた革命。**バスティーユ牢獄襲撃**、封建的特権廃止、**人権宣言**、共和政を経て、自由・平等・国民主権と近代的国民国家の原理を広めた。,財政危機|身分制|啓蒙思想|バスティーユ牢獄襲撃|封建的特権廃止|人権宣言|共和政|国民主権,,,世界史の窓：フランス革命,https://www.y-history.net/appendix/wh1103_1-013_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-B01,beginner,用語の特定,identify,フランス革命後にクーデタで権力を握り、皇帝となってヨーロッパを征服した人物は？,ナポレオン,ナポレオン,ナポレオン＝ボナパルト,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-B02,beginner,制度,content,ナポレオンが1804年に制定し、法の下の平等や私有財産を保障した法典は？,ナポレオン法典,ナポレオン法典,フランス民法典,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-B03,beginner,事件,content,1815年、ナポレオンが最終的に敗れた戦いは？,ワーテルローの戦い,ワーテルローの戦い,ワーテルロー,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-R01,reverse,時期,reverse,主に活動したのはいつ？,1799年の**ブリュメール18日のクーデタ**で権力を握り、1804年に皇帝となり、1815年の**ワーテルローの戦い**で最終的に敗れた。,ブリュメール18日のクーデタ|1799年|1804年|ワーテルローの戦い|1815年,,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-R02,reverse,内容,reverse,何をした？,統領政府・帝政のもとで行政・教育・財政を整え、**ナポレオン法典**を制定した。ヨーロッパ各地を征服して革命の法的平等を広める一方、支配への反発から各地の**ナショナリズム**も高め、大陸封鎖令とロシア遠征の失敗で没落した。,ナポレオン法典|法的平等|ナショナリズム|大陸封鎖令|ロシア遠征,,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000038,26,大学受験標準,人物,ナポレオン,なぽれおん,ナポレオン＝ボナパルト,近代,ヨーロッパ,フランス・ヨーロッパ各地,1799年〜1815年,1799,WH-000038-I01,integrated,統合説明,integrated,「ナポレオン」について説明せよ。,1799年のクーデタで権力を握り、1804年に皇帝となったフランスの軍人・政治家。**ナポレオン法典**など近代制度を整え、征服によって法的平等を広める一方、各地の**ナショナリズム**を刺激し、大陸封鎖令とロシア遠征の失敗後、1815年に敗れた。,ナポレオン法典|法的平等|ナショナリズム|大陸封鎖令|ロシア遠征|1815年,,,世界史の窓：ナポレオン,https://www.y-history.net/appendix/wh1103_2-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-B01,beginner,用語の特定,identify,19世紀初頭、スペイン・ポルトガル植民地が相次いで独立した動きを何という？,ラテンアメリカ諸国の独立,ラテンアメリカ諸国の独立,ラテンアメリカ独立運動,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-B02,beginner,中心人物,person,南アメリカ北部の独立を指導し、「解放者」と呼ばれた人物は？,シモン＝ボリバル,シモン＝ボリバル,ボリバル,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-B03,beginner,事件,content,奴隷反乱を経て1804年に独立した旧フランス植民地は？,ハイチ,ハイチ,,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-R01,reverse,時期,reverse,独立が進んだのはいつ頃？,1791年に始まった**ハイチ革命**から、特に1810〜1820年代にスペイン・ポルトガル領の独立が進んだ。,ハイチ革命|1791年|1810〜1820年代|スペイン|ポルトガル,,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-R02,reverse,原因・結果,reverse,なぜ進み、その後どうなった？,植民地生まれの白人である**クリオーリョ**の不満、啓蒙思想、アメリカ・フランス革命、ナポレオンによるイベリア半島侵入を背景に、**シモン＝ボリバル**らの指導で独立した。政治的独立後も大土地所有と社会格差が残り、**カウディーリョ**の強権政治が広がった。,クリオーリョ|啓蒙思想|アメリカ革命|フランス革命|ナポレオン|シモン＝ボリバル|大土地所有|カウディーリョ,,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000039,48,大学受験標準,運動,ラテンアメリカ諸国の独立,らてんあめりかしょこくのどくりつ,ラテンアメリカ独立運動,近代,ラテンアメリカ,ハイチ・メキシコ・中南米,18世紀末〜1820年代,1804,WH-000039-I01,integrated,統合説明,integrated,「ラテンアメリカ諸国の独立」について説明せよ。,18世紀末〜1820年代、**クリオーリョ**の不満、啓蒙思想、アメリカ・フランス革命、ナポレオン侵入を背景にラテンアメリカ各地が独立した動き。**ハイチ革命**や**シモン＝ボリバル**の活動が代表的だが、独立後も大土地所有と**カウディーリョ**政治が残った。,クリオーリョ|啓蒙思想|アメリカ革命|フランス革命|ハイチ革命|シモン＝ボリバル|カウディーリョ,,,世界史の窓：ラテンアメリカ,https://www.y-history.net/appendix/wh1201-030.html
