dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
生物基礎_Deck1_最重要骨格,BB-000137,137,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,血しょう,けっしょう,血漿,BB-000128,BB-000137-C01,identify,血液の液体成分で、水、タンパク質、栄養分、ホルモンなどを含むものを何というか,血液の液体成分で、水、タンパク質、栄養分、ホルモンなどを含むものを何というか。,血しょう,血しょう｜血漿,血しょうの一部は毛細血管からしみ出て組織液となる。,血清,血しょうは凝固因子を含み、血清は血液凝固後に残る液体で凝固因子の一部を欠く。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,タンパク質=たんぱくしつ｜ホルモン=ほるもん｜毛細血管=もうさいけっかん｜血しょう=けっしょう｜組織液=そしきえき｜血液=けつえき
生物基礎_Deck1_最重要骨格,BB-000138,138,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陽生植物,ようせいしょくぶつ,なし,なし,BB-000138-C01,identify,強い光の場所でよく生育し、光補償点が比較的高い植物を何というか,強い光の場所でよく生育し、光補償点が比較的高い植物を何というか。,陽生植物,陽生植物,陽生植物は日当たりのよい草原や裸地などで優位になりやすい。,陰生植物,陽生植物は強光に適し光補償点が高め、陰生植物は弱光に適し低めである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光補償点=ひかりほしょうてん｜陽生植物=ようせいしょくぶつ｜草原=そうげん｜裸地=らち
生物基礎_Deck1_最重要骨格,BB-000139,139,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,シトシン,しとしん,C,BB-000064,BB-000139-C01,identify,DNAでグアニンと相補的に対をつくる塩基は何か,DNAでグアニンと相補的に対をつくる塩基は何か。,シトシン,シトシン｜C,シトシンはCと略され、グアニンと対をつくる。,チミン,シトシンはグアニンと、チミンはアデニンと対をつくる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立ヒトゲノム研究所「DNA」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.genome.gov/genetics-glossary/Deoxyribonucleic-Acid-DNA,グアニン=ぐあにん｜シトシン=しとしん｜相補的=そうほてき
生物基礎_Deck1_最重要骨格,BB-000140,140,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,赤血球,せっけっきゅう,なし,BB-000128,BB-000140-C01,identify,ヘモグロビンを含み、主に酸素を運搬する血球は何か,ヘモグロビンを含み、主に酸素を運搬する血球は何か。,赤血球,赤血球,ヒトの成熟赤血球は核をもたず、酸素運搬に適した形をしている。,白血球,赤血球は主に酸素運搬、白血球は主に生体防御を担う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,ヘモグロビン=へもぐろびん｜赤血球=せっけっきゅう｜酸素=さんそ
生物基礎_Deck1_最重要骨格,BB-000141,141,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陰生植物,いんせいしょくぶつ,なし,なし,BB-000141-C01,identify,弱い光でも生育でき、光補償点が比較的低い植物を何というか,弱い光でも生育でき、光補償点が比較的低い植物を何というか。,陰生植物,陰生植物,陰生植物は森林の林床など、光の弱い場所で生育しやすい。,陽生植物,陰生植物は弱光に適し光補償点が低め、陽生植物は強光に適し高めである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光補償点=ひかりほしょうてん｜陰生植物=いんせいしょくぶつ｜林床=りんしょう
生物基礎_Deck1_最重要骨格,BB-000142,142,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,デオキシリボース,でおきしりぼーす,なし,BB-000127,BB-000142-C01,identify,DNAのヌクレオチドに含まれる糖は何か,DNAのヌクレオチドに含まれる糖は何か。,デオキシリボース,デオキシリボース,デオキシリボースはDNAという名称の由来となる糖である。,リボース,DNAにはデオキシリボース、RNAにはリボースが含まれる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立ヒトゲノム研究所「DNA」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.genome.gov/genetics-glossary/Deoxyribonucleic-Acid-DNA,デオキシリボース=でおきしりぼーす｜ヌクレオチド=ぬくれおちど
生物基礎_Deck1_最重要骨格,BB-000143,143,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,白血球,はっけっきゅう,なし,BB-000128,BB-000143-C01,identify,食作用や抗体産生など、生体防御を担う血球の総称は何か,食作用や抗体産生など、生体防御を担う血球の総称は何か。,白血球,白血球,好中球、リンパ球、単球などが白血球に含まれる。,赤血球,白血球は生体防御、赤血球は主に酸素運搬を担う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,リンパ球=りんぱきゅう｜生体防御=せいたいぼうぎょ｜好中球=こうちゅうきゅう｜白血球=はっけっきゅう｜食作用=しょくさよう｜抗体=こうたい
生物基礎_Deck1_最重要骨格,BB-000144,144,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陽樹,ようじゅ,なし,なし,BB-000144-C01,identify,幼木の成長に強い光を必要とし、明るい場所で更新しやすい樹木を何というか,幼木の成長に強い光を必要とし、明るい場所で更新しやすい樹木を何というか。,陽樹,陽樹,陽樹は遷移初期に侵入しやすいが、暗い林床では幼木が育ちにくい。,陰樹,陽樹は強光を必要とし、陰樹は弱光でも幼木が育つ。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,林床=りんしょう｜遷移=せんい｜陽樹=ようじゅ
生物基礎_Deck1_最重要骨格,BB-000145,145,Deck1・最重要骨格,生物の特徴,遺伝情報とタンパク質の合成,RNA,あーるえぬえー,リボ核酸,なし,BB-000145-C01,identify,DNAの情報を利用してタンパク質を合成する過程などで働く核酸は何か,DNAの情報を利用してタンパク質を合成する過程などで働く核酸は何か。,RNA,RNA｜リボ核酸,RNAは一般に一本鎖で、糖としてリボース、塩基としてウラシルを含む。,DNA,RNAは主にウラシルとリボースを含み、DNAはチミンとデオキシリボースを含む。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,タンパク質=たんぱくしつ｜ウラシル=うらしる｜核酸=かくさん
生物基礎_Deck1_最重要骨格,BB-000146,146,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,血小板,けっしょうばん,なし,BB-000128,BB-000146-C01,identify,血管が傷ついたときに集まり、血液凝固を始める細胞片は何か,血管が傷ついたときに集まり、血液凝固を始める細胞片は何か。,血小板,血小板,血小板は凝固因子の働きとともに出血を止める。,赤血球,血小板は止血、赤血球は酸素運搬を主に担う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,凝固因子=ぎょうこいんし｜血液凝固=けつえきぎょうこ｜血小板=けっしょうばん｜細胞=さいぼう
生物基礎_Deck1_最重要骨格,BB-000147,147,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陰樹,いんじゅ,なし,なし,BB-000147-C01,identify,幼木が弱い光の下でも生育でき、暗い林床で更新しやすい樹木を何というか,幼木が弱い光の下でも生育でき、暗い林床で更新しやすい樹木を何というか。,陰樹,陰樹,陰樹は林冠下でも幼木が育つため、遷移後期に優占しやすい。,陽樹,陰樹は弱光に耐え、陽樹は幼木の成長に強光を必要とする。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,後期=こうき｜林冠=りんかん｜林床=りんしょう｜遷移=せんい｜陰樹=いんじゅ
生物基礎_Deck1_最重要骨格,BB-000148,148,Deck1・最重要骨格,生物の特徴,遺伝情報とタンパク質の合成,ウラシル,うらしる,U,BB-000145,BB-000148-C01,identify,RNAでアデニンと相補的に対応する塩基は何か,RNAでアデニンと相補的に対応する塩基は何か。,ウラシル,ウラシル｜U,ウラシルはUと略され、DNAのチミンに相当する。,チミン,ウラシルは主にRNA、チミンはDNAに含まれる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,アデニン=あでにん｜ウラシル=うらしる｜チミン=ちみん｜相補的=そうほてき
生物基礎_Deck1_最重要骨格,BB-000149,149,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,ヘモグロビン,へもぐろびん,血色素,BB-000140,BB-000149-C01,identify,赤血球内にあり、酸素と結合して運搬するタンパク質は何か,赤血球内にあり、酸素と結合して運搬するタンパク質は何か。,ヘモグロビン,ヘモグロビン｜血色素,酸素の多い肺で酸素と結合し、酸素の少ない組織で放出しやすい。,抗体,ヘモグロビンは酸素運搬、抗体は免疫防御に働くタンパク質である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,ヘモグロビン=へもぐろびん｜タンパク質=たんぱくしつ｜赤血球=せっけっきゅう｜酸素=さんそ
生物基礎_Deck1_最重要骨格,BB-000150,150,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陽葉,ようよう,なし,なし,BB-000150-C01,identify,同じ植物でも日当たりのよい場所につき、厚くて光飽和点が高い傾向をもつ葉を何というか,同じ植物でも日当たりのよい場所につき、厚くて光飽和点が高い傾向をもつ葉を何というか。,陽葉,陽葉,陽葉は強い光を利用するのに適した構造と光合成特性をもつ。,陰葉,陽葉は厚く強光向き、陰葉は薄く弱光向きである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光飽和点=ひかりほうわてん｜光合成=こうごうせい｜陽葉=ようよう
生物基礎_Deck1_最重要骨格,BB-000151,151,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,DNA塩基配列,でぃーえぬえーえんきはいれつ,なし,BB-000004｜BB-000127,BB-000151-C01,identify,DNA鎖に並ぶ塩基の順序を何というか,DNA鎖に並ぶ塩基の順序を何というか。,DNA塩基配列,DNA塩基配列,塩基配列の違いが遺伝情報の違いとなり、タンパク質のアミノ酸配列にも関わる。,アミノ酸配列,DNA塩基配列は核酸の情報、アミノ酸配列はタンパク質の一次的な並びである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立ヒトゲノム研究所「DNA」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.genome.gov/genetics-glossary/Deoxyribonucleic-Acid-DNA,DNA塩基配列=でぃーえぬえーえんきはいれつ｜アミノ酸配列=あみのさんはいれつ｜タンパク質=たんぱくしつ｜遺伝情報=いでんじょうほう
生物基礎_Deck1_最重要骨格,BB-000152,152,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,血液凝固,けつえきぎょうこ,なし,BB-000146｜BB-000137,BB-000152-C01,identify,血管が損傷したとき、フィブリンの網などによって血液が固まり出血を止める反応を何というか,血管が損傷したとき、フィブリンの網などによって血液が固まり出血を止める反応を何というか。,血液凝固,血液凝固,血液凝固には血小板や血しょう中の凝固因子が関わる。,血ぺい,血液凝固は反応過程、血ぺいはその結果できる固まりである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,フィブリン=ふぃぶりん｜凝固因子=ぎょうこいんし｜血しょう=けっしょう｜血液凝固=けつえきぎょうこ｜血小板=けっしょうばん
生物基礎_Deck1_最重要骨格,BB-000153,153,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,陰葉,いんよう,なし,なし,BB-000153-C01,identify,同じ植物でも日陰につき、薄くて光補償点・光飽和点が低い傾向をもつ葉を何というか,同じ植物でも日陰につき、薄くて光補償点・光飽和点が低い傾向をもつ葉を何というか。,陰葉,陰葉,陰葉は弱い光でも収支を正にしやすい。,陽葉,陰葉は薄く弱光向き、陽葉は厚く強光向きである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光補償点=ひかりほしょうてん｜光飽和点=ひかりほうわてん｜陰葉=いんよう
生物基礎_Deck1_最重要骨格,BB-000154,154,Deck1・最重要骨格,生物の特徴,遺伝情報とタンパク質の合成,アミノ酸配列,あみのさんはいれつ,なし,BB-000082｜BB-000085,BB-000154-C01,identify,タンパク質を構成するアミノ酸の並ぶ順序を何というか,タンパク質を構成するアミノ酸の並ぶ順序を何というか。,アミノ酸配列,アミノ酸配列,アミノ酸配列はmRNAのコドン配列によって指定される。,DNA塩基配列,アミノ酸配列はタンパク質、塩基配列は核酸の並びである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,アミノ酸配列=あみのさんはいれつ｜タンパク質=たんぱくしつ｜コドン=こどん
生物基礎_Deck1_最重要骨格,BB-000155,155,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,フィブリン,ふぃぶりん,なし,BB-000152,BB-000155-C01,identify,血液凝固の際に網目をつくり、血球をからめ取る繊維状タンパク質は何か,血液凝固の際に網目をつくり、血球をからめ取る繊維状タンパク質は何か。,フィブリン,フィブリン,フィブリンの網に血球が捕らえられて血ぺいができる。,フィブリノーゲン,フィブリノーゲンは血しょう中の可溶性前駆体、フィブリンは凝固時にできる不溶性の繊維である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,タンパク質=たんぱくしつ｜フィブリン=ふぃぶりん｜血液凝固=けつえきぎょうこ｜繊維状=せんいじょう｜血ぺい=けっぺい
生物基礎_Deck1_最重要骨格,BB-000156,156,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,光補償点,ひかりほしょうてん,なし,なし,BB-000156-C01,identify,光合成による二酸化炭素吸収量と呼吸による放出量が等しく、見かけの吸収量が0になる光の強さを何というか,光合成による二酸化炭素吸収量と呼吸による放出量が等しく、見かけの吸収量が0になる光の強さを何というか。,光補償点,光補償点,光補償点より弱い光では、呼吸による有機物消費が光合成による生産を上回る。,光飽和点,光補償点は見かけの光合成量が0、光飽和点は光を強めても光合成速度が増えなくなる点である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,二酸化炭素=にさんかたんそ｜光補償点=ひかりほしょうてん｜光合成=こうごうせい｜有機物=ゆうきぶつ｜呼吸=こきゅう
生物基礎_Deck1_最重要骨格,BB-000157,157,Deck1・最重要骨格,生物の特徴,遺伝情報とタンパク質の合成,細胞分化,さいぼうぶんか,なし,BB-000088,BB-000157-C01,identify,細胞が特定の形や働きをもつ細胞へ変化することを何というか,細胞が特定の形や働きをもつ細胞へ変化することを何というか。,細胞分化,細胞分化,多細胞生物では、発現する遺伝子の違いが細胞分化に関わる。,体細胞分裂,細胞分化は性質が専門化すること、体細胞分裂は細胞数が増えることに関わる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,多細胞生物=たさいぼうせいぶつ｜細胞分化=さいぼうぶんか｜遺伝子=いでんし
生物基礎_Deck1_最重要骨格,BB-000158,158,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,血ぺい,けっぺい,血餅,BB-000155,BB-000158-C01,identify,フィブリンの網に血球などがからまり、傷口をふさぐ固まりを何というか,フィブリンの網に血球などがからまり、傷口をふさぐ固まりを何というか。,血ぺい,血ぺい｜血餅,血ぺいは血液凝固の結果として形成される。,血栓,血ぺいは止血に必要な固まり、血栓は血管内で血流を妨げる病的な固まりを含む。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,フィブリン=ふぃぶりん｜血液凝固=けつえきぎょうこ｜血ぺい=けっぺい
生物基礎_Deck1_最重要骨格,BB-000159,159,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,光飽和点,ひかりほうわてん,なし,なし,BB-000159-C01,identify,光をさらに強くしても光合成速度がほとんど増加しなくなる光の強さを何というか,光をさらに強くしても光合成速度がほとんど増加しなくなる光の強さを何というか。,光飽和点,光飽和点,陽生植物や陽葉は、陰生植物や陰葉より光飽和点が高い傾向がある。,光補償点,光飽和点は光合成速度が頭打ちになる点、光補償点は見かけの収支が0になる点である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光飽和点=ひかりほうわてん｜陰生植物=いんせいしょくぶつ｜陽生植物=ようせいしょくぶつ｜光合成=こうごうせい｜陰葉=いんよう｜陽葉=ようよう
生物基礎_Deck1_最重要骨格,BB-000160,160,Deck1・最重要骨格,生物の特徴,遺伝情報とタンパク質の合成,遺伝子発現の選択性,いでんしはつげんのせんたくせい,なし,BB-000088｜BB-000157,BB-000160-C01,identify,同じ個体の細胞でも、細胞の種類によって働く遺伝子が異なる性質を何というか,同じ個体の細胞でも、細胞の種類によって働く遺伝子が異なる性質を何というか。,遺伝子発現の選択性,遺伝子発現の選択性,必要な遺伝子だけが発現することで、細胞ごとに異なるタンパク質がつくられる。,体細胞の遺伝情報,遺伝情報はほぼ同じでも、実際に発現する遺伝子の組合せが異なる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,遺伝子発現の選択性=いでんしはつげんのせんたくせい｜タンパク質=たんぱくしつ｜細胞=さいぼう
生物基礎_Deck1_最重要骨格,BB-000161,161,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,肝臓,かんぞう,なし,なし,BB-000161-C01,identify,グリコーゲンの合成・分解などを行い、血糖濃度の調節に重要な器官は何か,グリコーゲンの合成・分解などを行い、血糖濃度の調節に重要な器官は何か。,肝臓,肝臓,肝臓は栄養分の代謝、解毒、胆汁生成など多くの働きをもつ。,膵臓,肝臓はグリコーゲンの貯蔵・放出、膵臓はインスリンやグルカゴンの分泌に重要である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,グリコーゲン=ぐりこーげん｜血糖濃度=けっとうのうど｜代謝=たいしゃ｜肝臓=かんぞう
生物基礎_Deck1_最重要骨格,BB-000162,162,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,バイオーム,ばいおーむ,生物群系,なし,BB-000162-C01,identify,気候に対応して成立する、相観の似た植生とそこにすむ動物を含む大規模な生物群集を何というか,気候に対応して成立する、相観の似た植生とそこにすむ動物を含む大規模な生物群集を何というか。,バイオーム,バイオーム｜生物群系,陸上のバイオームは主に年平均気温と年降水量に対応して分布する。,生態系,バイオームは気候に対応する大規模な生物群集、生態系は生物群集と非生物的環境のまとまりである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,バイオーム=ばいおーむ｜年平均気温=ねんへいきんきおん｜年降水量=ねんこうすいりょう｜生物群集=せいぶつぐんしゅう｜植生=しょくせい｜相観=そうかん
生物基礎_Deck1_最重要骨格,BB-000163,163,Deck1・最重要骨格,生物の特徴,生物の共通性と多様性,細胞小器官,さいぼうしょうきかん,なし,BB-000025,BB-000163-C01,identify,真核細胞内で、特定の構造と働きをもつ部分の総称は何か,真核細胞内で、特定の構造と働きをもつ部分の総称は何か。,細胞小器官,細胞小器官,核、ミトコンドリア、葉緑体などが細胞小器官に含まれる。,細胞,細胞は生命の基本単位、細胞小器官は細胞内の機能的な構造である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,ミトコンドリア=みとこんどりあ｜細胞小器官=さいぼうしょうきかん｜真核細胞=しんかくさいぼう｜葉緑体=ようりょくたい
生物基礎_Deck1_最重要骨格,BB-000164,164,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,グリコーゲン,ぐりこーげん,なし,BB-000161｜BB-000065,BB-000164-C01,identify,多数のグルコースが結合した、動物の肝臓や筋肉に蓄えられる多糖は何か,多数のグルコースが結合した、動物の肝臓や筋肉に蓄えられる多糖は何か。,グリコーゲン,グリコーゲン,血糖濃度が高いと肝臓で合成され、低いと分解されてグルコース供給に役立つ。,グルコース,グルコースは単糖、グリコーゲンはその貯蔵形である多糖である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,グリコーゲン=ぐりこーげん｜グルコース=ぐるこーす｜血糖濃度=けっとうのうど｜肝臓=かんぞう
生物基礎_Deck1_最重要骨格,BB-000165,165,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,年平均気温,ねんへいきんきおん,なし,BB-000162,BB-000165-C01,identify,一年間の平均気温で、陸上バイオームの分布を決める主要な気候要因の一つを何というか,一年間の平均気温で、陸上バイオームの分布を決める主要な気候要因の一つを何というか。,年平均気温,年平均気温,年平均気温は緯度や標高と関係し、低いほど寒冷地のバイオームになりやすい。,年降水量,年平均気温は温度、年降水量は一年間の降水の総量である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,バイオーム=ばいおーむ｜年平均気温=ねんへいきんきおん
生物基礎_Deck1_最重要骨格,BB-000166,166,Deck1・最重要骨格,生物の特徴,生物の共通性と多様性,細胞質基質,さいぼうしつきしつ,なし,BB-000001,BB-000166-C01,identify,細胞内で、細胞小器官を除いた液状の部分を何というか,細胞内で、細胞小器官を除いた液状の部分を何というか。,細胞質基質,細胞質基質,細胞質基質では解糖系を含むさまざまな代謝反応が進む。,細胞質,細胞質基質は液状部分、細胞質は一般に核以外の細胞内容全体を指す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,細胞小器官=さいぼうしょうきかん｜細胞質基質=さいぼうしつきしつ｜代謝=たいしゃ
生物基礎_Deck1_最重要骨格,BB-000167,167,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,糖尿病,とうにょうびょう,なし,BB-000011｜BB-000065,BB-000167-C01,identify,インスリンの不足や作用低下などにより、慢性的に血糖濃度が高くなる病気を何というか,インスリンの不足や作用低下などにより、慢性的に血糖濃度が高くなる病気を何というか。,糖尿病,糖尿病,高血糖が続くと血管や神経などに合併症を生じることがある。,低血糖,糖尿病は慢性的な高血糖、低血糖は血糖濃度が過度に低い状態である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,インスリン=いんすりん｜血糖濃度=けっとうのうど｜糖尿病=とうにょうびょう
生物基礎_Deck1_最重要骨格,BB-000168,168,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,年降水量,ねんこうすいりょう,なし,BB-000162,BB-000168-C01,identify,一年間に降る雨や雪の量の合計で、陸上バイオームの分布を決める主要な気候要因の一つを何というか,一年間に降る雨や雪の量の合計で、陸上バイオームの分布を決める主要な気候要因の一つを何というか。,年降水量,年降水量,同程度の気温でも、年降水量が少ないと森林ではなく草原や砂漠になりやすい。,年平均気温,年降水量は水分条件、年平均気温は温度条件を表す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,バイオーム=ばいおーむ｜年降水量=ねんこうすいりょう｜砂漠=さばく｜草原=そうげん
生物基礎_Deck1_最重要骨格,BB-000169,169,Deck1・最重要骨格,生物の特徴,生物の共通性と多様性,細胞壁,さいぼうへき,なし,BB-000049,BB-000169-C01,identify,植物細胞や細菌などで、細胞膜の外側にあり細胞を支える構造は何か,植物細胞や細菌などで、細胞膜の外側にあり細胞を支える構造は何か。,細胞壁,細胞壁,植物の細胞壁は主にセルロースからなり、形の維持に役立つ。,細胞膜,細胞壁は支持構造、細胞膜は物質の出入りを調節する膜である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,植物細胞=しょくぶつさいぼう｜細胞壁=さいぼうへき｜細胞膜=さいぼうまく
生物基礎_Deck1_最重要骨格,BB-000170,170,Deck1・最重要骨格,ヒトの体の調節,体内環境の維持,アドレナリン,あどれなりん,エピネフリン,なし,BB-000170-C01,identify,副腎髄質から分泌され、心拍を促進し血糖濃度を上げるホルモンは何か,副腎髄質から分泌され、心拍を促進し血糖濃度を上げるホルモンは何か。,アドレナリン,アドレナリン｜エピネフリン,アドレナリンは緊急時や運動時にエネルギー供給を高める。,グルカゴン,どちらも血糖を上げるが、アドレナリンは副腎髄質、グルカゴンは膵島α細胞から分泌される。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,アドレナリン=あどれなりん｜ホルモン=ほるもん｜副腎髄質=ふくじんずいしつ｜血糖濃度=けっとうのうど
