dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,unit,subunit,item,reading,aliases,prerequisite_ids,scale,region,reference_year,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
大学受験地理_Deck1_全範囲の骨格,GE-000193,193,Deck 1｜全範囲の骨格,両方,水・災害・環境,大気環境,オゾン層破壊,おぞんそうはかい,なし,なし,世界,世界全体,該当なし,GE-000193-C01,identify,用語の識別,フロン類などにより成層圏のオゾンが減少する現象を何というか。,オゾン層破壊,オゾン層破壊,地表へ届く有害な紫外線が増えるため、国際的な規制が行われてきた。,なし,なし,なし,なし,なし,国連環境計画,https://www.unep.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000194,194,Deck 1｜全範囲の骨格,両方,水・災害・環境,水環境,富栄養化,ふえいようか,なし,なし,世界,世界全体,該当なし,GE-000194-C01,identify,用語の識別,湖沼や内湾へ窒素・リンが過剰に流入し、植物プランクトンが異常増殖しやすくなる現象を何というか。,富栄養化,富栄養化,赤潮、アオコ、酸欠などを引き起こすことがある。,なし,なし,なし,なし,なし,国連環境計画,https://www.unep.org/,富栄養化=ふえいようか
大学受験地理_Deck1_全範囲の骨格,GE-000195,195,Deck 1｜全範囲の骨格,両方,水・災害・環境,生態系,生物多様性,せいぶつたようせい,なし,なし,世界,世界全体,該当なし,GE-000195-C01,identify,用語の識別,生態系、種、遺伝子の各レベルにみられる生物の多様さを何というか。,生物多様性,生物多様性,生息地の破壊、外来種、乱獲、気候変動などで失われる。,なし,なし,なし,なし,なし,生物多様性条約事務局,https://www.cbd.int/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000196,196,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口統計,人口,じんこう,なし,なし,複数尺度,世界全体,該当なし,GE-000196-C01,identify,用語の識別,ある地域に居住する人の総数を何というか。,人口,人口,人口は出生・死亡・移動によって変化する。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000197,197,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口統計,人口密度,じんこうみつど,なし,GE-000196,世界,世界全体,該当なし,GE-000197-C01,formula,基本式,人口密度を求める基本式を答えよ。,人口÷面積,人口÷面積｜人口を面積で割る,通常は1平方キロメートル当たりの人口で表す。,なし,なし,人口密度=人口÷面積,人/km²,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000198,198,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口分布,人口分布,じんこうぶんぷ,なし,GE-000196,世界,世界全体,該当なし,GE-000198-C01,identify,用語の識別,人口が地域ごとにどのように偏って居住しているかという空間的な広がりを何というか。,人口分布,人口分布,平野、沿岸、都市、温暖湿潤地域などに人口が集中しやすい。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000199,199,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,人口増加率,じんこうぞうかりつ,なし,GE-000196,世界,世界全体,該当なし,GE-000199-C01,definition,定義,人口増加率とは、一定期間の人口増加量を何に対する割合で表した指標か。,期首人口に対する割合,期首人口に対する割合,自然増加と社会増加の両方を含む。,なし,なし,人口増加率=人口増加量÷期首人口×100,％,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000200,200,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,出生率,しゅっしょうりつ,なし,なし,世界,世界全体,該当なし,GE-000200-C01,identify,用語の識別,一定期間の出生数を人口に対する割合で表す指標を何というか。,出生率,出生率,粗出生率は通常、人口1000人当たりの年間出生数で表す。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,出生率=しゅっしょうりつ
大学受験地理_Deck1_全範囲の骨格,GE-000201,201,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,死亡率,しぼうりつ,なし,なし,世界,世界全体,該当なし,GE-000201-C01,identify,用語の識別,一定期間の死亡数を人口に対する割合で表す指標を何というか。,死亡率,死亡率,粗死亡率は通常、人口1000人当たりの年間死亡数で表す。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000202,202,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,自然増加,しぜんぞうか,なし,GE-000200｜GE-000201,世界,世界全体,該当なし,GE-000202-C01,formula,基本式,人口の自然増加の基本式は何か。,出生数−死亡数,出生数−死亡数｜出生から死亡を引いた数,移住による変化を含まない。,社会増加,自然増加は出生と死亡、社会増加は転入と転出による。,自然増加=出生数−死亡数,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000203,203,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,社会増加,しゃかいぞうか,なし,なし,世界,世界全体,該当なし,GE-000203-C01,formula,基本式,人口の社会増加の基本式は何か。,転入者数−転出者数,転入者数−転出者数｜転入から転出を引いた数,人口移動による増減を表す。,自然増加,社会増加は移動、自然増加は出生と死亡による。,社会増加=転入者数−転出者数,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000204,204,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,合計特殊出生率,ごうけいとくしゅしゅっしょうりつ,なし,なし,世界,世界全体,該当なし,GE-000204-C01,identify,用語の識別,一人の女性が一生の間に産む子どもの数に相当する指標を何というか。,合計特殊出生率,合計特殊出生率,年齢別出生率を合計して算出する。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,合計特殊出生率=ごうけいとくしゅしゅっしょうりつ
大学受験地理_Deck1_全範囲の骨格,GE-000205,205,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口変動,人口転換,じんこうてんかん,人口転換モデル｜人口革命,GE-000200｜GE-000201,世界,世界全体,該当なし,GE-000205-C01,identify,用語の識別,社会の発展に伴い、死亡率と出生率が高い状態から低い状態へ移る過程を何というか。,人口転換,人口転換｜人口転換モデル｜人口革命,一般に死亡率が先に低下し、その後に出生率が低下する。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000206,206,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口転換,多産多死,たさんたし,なし,GE-000205,世界,世界全体,該当なし,GE-000206-C01,identify,用語の識別,出生率も死亡率も高く、人口増加が小さい人口転換初期の状態を何というか。,多産多死,多産多死,医療・衛生が十分でない前近代的社会に典型的とされる。,多産少死,多産多死は死亡率も高く、多産少死は死亡率が低下している。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000207,207,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口転換,多産少死,たさんしょうし,なし,GE-000205,世界,世界全体,該当なし,GE-000207-C01,identify,用語の識別,出生率が高いまま死亡率が低下し、人口が急増する人口転換の状態を何というか。,多産少死,多産少死,医療・衛生の改善が出生率低下より先に進むと生じやすい。,少産少死,多産少死は出生率が高く、少産少死は出生率も低い。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000208,208,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口転換,少産少死,しょうさんしょうし,なし,GE-000205,世界,世界全体,該当なし,GE-000208-C01,identify,用語の識別,出生率・死亡率がともに低く、人口増加が小さい人口転換後期の状態を何というか。,少産少死,少産少死,高齢化や人口減少が課題になる場合がある。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000209,209,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,人口ピラミッド,じんこうぴらみっど,なし,なし,世界,世界全体,該当なし,GE-000209-C01,identify,用語の識別,年齢別・男女別の人口構成を左右に分けた棒グラフを何というか。,人口ピラミッド,人口ピラミッド,出生、死亡、移動、戦争など人口の歴史を読み取れる。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000210,210,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,富士山型,ふじさんがた,ピラミッド型,GE-000209,世界,世界全体,該当なし,GE-000210-C01,identify,用語の識別,人口ピラミッドで、年少人口が多く裾が広い、人口増加型の形を何というか。,富士山型,富士山型｜ピラミッド型,高出生率の地域に多い。,つぼ型,富士山型は底が広く若年層が多いが、つぼ型は底が狭い。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000211,211,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,つりがね型,つりがねがた,ベル型,GE-000209,世界,世界全体,該当なし,GE-000211-C01,identify,用語の識別,人口ピラミッドで、年齢構成の差が比較的小さく、人口が安定的な形を何というか。,つりがね型,つりがね型｜ベル型,出生率と死亡率が低く、おおむね均衡する社会でみられる。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000212,212,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,つぼ型,つぼがた,なし,GE-000209,世界,世界全体,該当なし,GE-000212-C01,identify,用語の識別,人口ピラミッドで、年少人口が少なく底が狭い、少子高齢化型の形を何というか。,つぼ型,つぼ型,出生率が低く、将来の人口減少を示しやすい。,富士山型,つぼ型は底が狭く、富士山型は底が広い。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000213,213,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,年少人口,ねんしょうじんこう,なし,なし,世界,世界全体,該当なし,GE-000213-C01,number,年齢区分,年少人口は、人口統計で一般に何歳から何歳までか。,0〜14歳,0〜14歳｜0歳から14歳｜15歳未満,生産年齢人口・老年人口と合わせて年齢3区分を構成する。,なし,なし,なし,歳,なし,総務省統計局『人口推計』,https://www.stat.go.jp/data/jinsui/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000214,214,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,生産年齢人口,せいさんねんれいじんこう,なし,なし,世界,世界全体,該当なし,GE-000214-C01,number,年齢区分,生産年齢人口は、人口統計で一般に何歳から何歳までか。,15〜64歳,15〜64歳｜15歳から64歳,実際の就業者だけでなく、この年齢範囲の全人口を指す。,なし,なし,なし,歳,なし,総務省統計局『人口推計』,https://www.stat.go.jp/data/jinsui/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000215,215,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,老年人口,ろうねんじんこう,なし,なし,世界,世界全体,該当なし,GE-000215-C01,number,年齢区分,老年人口は、人口統計で一般に何歳以上か。,65歳以上,65歳以上,総人口に占める割合は高齢化の基本指標となる。,なし,なし,なし,歳,なし,総務省統計局『人口推計』,https://www.stat.go.jp/data/jinsui/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000216,216,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口構成,従属人口指数,じゅうぞくじんこうしすう,なし,GE-000213｜GE-000214｜GE-000215,世界,世界全体,該当なし,GE-000216-C01,formula,基本式,従属人口指数を求める基本式を答えよ。,（年少人口＋老年人口）÷生産年齢人口×100,（年少人口＋老年人口）÷生産年齢人口×100｜従属人口を生産年齢人口で割って100を掛ける,生産年齢人口が支える年少・老年人口の相対的な大きさを示す。,なし,なし,従属人口指数=（年少人口＋老年人口）÷生産年齢人口×100,％,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,従属人口指数=じゅうぞくじんこうしすう
大学受験地理_Deck1_全範囲の骨格,GE-000217,217,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口問題,高齢化,こうれいか,なし,GE-000215,世界,世界全体,該当なし,GE-000217-C01,identify,用語の識別,総人口に占める老年人口の割合が高まる現象を何というか。,高齢化,高齢化,出生率低下と平均寿命の伸長などが要因となる。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000218,218,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口問題,少子化,しょうしか,なし,GE-000200｜GE-000204,世界,世界全体,該当なし,GE-000218-C01,identify,用語の識別,出生数や出生率が長期的に低下し、子どもの割合が小さくなる現象を何というか。,少子化,少子化,将来の人口規模や労働力、地域社会に影響する。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000219,219,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,人口移動,じんこういどう,移住｜マイグレーション,なし,世界,世界全体,該当なし,GE-000219-C01,identify,用語の識別,人が居住地を変えることにより地域間を移動する現象を何というか。,人口移動,人口移動｜移住｜マイグレーション,国内移動と国際移動に分けられる。,なし,なし,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000220,220,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,国内人口移動,こくないじんこういどう,なし,GE-000219,世界,世界全体,該当なし,GE-000220-C01,identify,用語の識別,国境を越えず、同一国内で居住地を変える人口移動を何というか。,国内人口移動,国内人口移動,農村から都市、地方から大都市圏への移動などがある。,国際人口移動,国内人口移動は国境内、国際人口移動は国境を越える。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000221,221,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,国際人口移動,こくさいじんこういどう,国際移住,GE-000219,世界,世界全体,該当なし,GE-000221-C01,identify,用語の識別,国境を越えて居住地を変える人口移動を何というか。,国際人口移動,国際人口移動｜国際移住,就労、家族、教育、紛争、迫害など多様な理由がある。,国内人口移動,国際人口移動は国境を越え、国内人口移動は越えない。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000222,222,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,プッシュ要因,ぷっしゅよういん,なし,GE-000219,世界,世界全体,該当なし,GE-000222-C01,identify,用語の識別,失業、貧困、紛争、災害など、人を出発地から押し出す人口移動の要因を何というか。,プッシュ要因,プッシュ要因,移動先へ引き付けるプル要因と対で考える。,プル要因,プッシュ要因は出発地から押し出し、プル要因は目的地へ引き付ける。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000223,223,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,プル要因,ぷるよういん,なし,GE-000219,世界,世界全体,該当なし,GE-000223-C01,identify,用語の識別,雇用、賃金、教育、安全など、人を目的地へ引き付ける人口移動の要因を何というか。,プル要因,プル要因,実際の移動はプッシュ要因と組み合わさって起こる。,プッシュ要因,プル要因は目的地へ引き付け、プッシュ要因は出発地から押し出す。,なし,なし,なし,国際連合経済社会局人口部,https://www.un.org/development/desa/pd/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000224,224,Deck 1｜全範囲の骨格,両方,人口・都市・文化,人口移動,難民,なんみん,なし,なし,複数国家,世界全体,該当なし,GE-000224-C01,identify,用語の識別,迫害への十分な理由のある恐れなどにより、自国の外にいて保護を必要とする人を何というか。,難民,難民,経済的理由だけで移動する移民とは法的な定義が異なる。,移民,難民は迫害などから国際的保護を必要とし、移民はより広い移動者を指す。,なし,なし,なし,国連難民高等弁務官事務所,https://www.unhcr.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000225,225,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市化,都市化,としか,なし,なし,世界,世界全体,該当なし,GE-000225-C01,identify,用語の識別,人口や産業が都市へ集中し、都市人口の割合や都市的土地利用が拡大する過程を何というか。,都市化,都市化,工業化やサービス業の発展と結び付くことが多い。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000226,226,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市体系,都市圏,としけん,なし,なし,都市・生活圏,世界全体,該当なし,GE-000226-C01,identify,用語の識別,中心都市と、通勤・通学・買い物などで強く結び付く周辺地域を合わせた範囲を何というか。,都市圏,都市圏,行政界を越えて形成される生活・経済圏である。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000227,227,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市体系,メガシティ,めがしてぃ,巨大都市,なし,都市・生活圏,世界全体,該当なし,GE-000227-C01,number,人口規模,メガシティは、一般に人口何人以上の巨大都市圏か。,1000万人以上,1000万人以上｜人口1000万人以上,国連の都市統計で広く用いられる区分である。,なし,なし,なし,人,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000228,228,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市体系,首位都市,しゅいとし,プライメートシティ,なし,国家,世界全体,該当なし,GE-000228-C01,identify,用語の識別,一国の都市体系で、第2位以下を大きく引き離して人口・機能が集中する最大都市を何というか。,首位都市,首位都市｜プライメートシティ,政治・経済機能が一都市へ過度に集中する国でみられる。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,首位都市=しゅいとし
大学受験地理_Deck1_全範囲の骨格,GE-000229,229,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市体系,コナーベーション,こなーべーしょん,連接都市,なし,都市・生活圏,世界全体,該当なし,GE-000229-C01,identify,用語の識別,複数の都市が拡大し、市街地が連続して一体化した都市地域を何というか。,コナーベーション,コナーベーション｜連接都市,個々の中心都市は残りつつ、市街地がつながる。,メガロポリス,コナーベーションは連続市街地、メガロポリスは複数の大都市圏が帯状に連なる。,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000230,230,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市体系,メガロポリス,めがろぽりす,なし,なし,複数国家,世界全体,該当なし,GE-000230-C01,identify,用語の識別,複数の大都市圏が交通・経済で結び付き、広域の都市帯を形成した地域を何というか。,メガロポリス,メガロポリス,アメリカ合衆国北東部のボスウォッシュが代表例である。,コナーベーション,メガロポリスは広域の都市圏連鎖、コナーベーションは隣接市街地の連続。,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000231,231,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市問題,郊外化,こうがいか,サバーバニゼーション,なし,都市・生活圏,世界全体,該当なし,GE-000231-C01,identify,用語の識別,人口や住宅、商業施設などが都心から郊外へ移る現象を何というか。,郊外化,郊外化｜サバーバニゼーション,自動車交通の発達や住宅需要の拡大と関係する。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,郊外化=こうがいか
大学受験地理_Deck1_全範囲の骨格,GE-000232,232,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市問題,ドーナツ化現象,どーなつかげんしょう,なし,GE-000231,都市・生活圏,日本など,該当なし,GE-000232-C01,identify,用語の識別,都心部の夜間人口が減り、周辺郊外の人口が増える現象を何というか。,ドーナツ化現象,ドーナツ化現象,人口分布が中心の空いたドーナツ状になることに由来する。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,なし
大学受験地理_Deck1_全範囲の骨格,GE-000233,233,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市問題,都心回帰,としんかいき,なし,なし,都市・生活圏,先進工業国の大都市,該当なし,GE-000233-C01,identify,用語の識別,郊外へ流出していた人口が、再開発や住宅供給により都心部へ戻る現象を何というか。,都心回帰,都心回帰,都心の利便性や集合住宅の増加が背景となる。,郊外化,都心回帰は中心部へ戻り、郊外化は中心部から周辺へ移る。,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000234,234,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市問題,ジェントリフィケーション,じぇんとりふぃけーしょん,なし,なし,都市・生活圏,世界の大都市,該当なし,GE-000234-C01,identify,用語の識別,都心周辺の低所得者地区が再開発され、中高所得者が流入して地価・家賃が上昇する現象は何か。,ジェントリフィケーション,ジェントリフィケーション,地域環境が改善する一方、従来住民が転出を迫られる問題がある。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000235,235,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市内部構造,中心業務地区,ちゅうしんぎょうむちく,CBD,なし,都市・生活圏,世界の大都市,該当なし,GE-000235-C01,identify,用語の識別,大都市の中心部で、企業本社、金融、商業、行政などの高次機能が集中する地区を何というか。,中心業務地区,中心業務地区｜CBD,地価が高く、高層建築が多い。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,中心業務地区=ちゅうしんぎょうむちく
大学受験地理_Deck1_全範囲の骨格,GE-000236,236,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市内部構造,都市の内部構造,としのないぶこうぞう,なし,なし,都市・生活圏,世界の都市,該当なし,GE-000236-C01,identify,用語の識別,都心、住宅地、工業地などの土地利用が都市内で分化して配置される構造を何というか。,都市の内部構造,都市の内部構造,同心円型、扇形、多核心型などのモデルがある。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000237,237,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市問題,スラム,すらむ,なし,なし,都市・生活圏,世界の都市,該当なし,GE-000237-C01,identify,用語の識別,住宅やインフラが不十分で、過密・不安定な居住環境が広がる都市地区を何というか。,スラム,スラム,原因は急速な都市化、貧困、住宅供給不足など複合的である。,なし,なし,なし,なし,なし,国連人間居住計画,https://unhabitat.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000238,238,Deck 1｜全範囲の骨格,両方,人口・都市・文化,都市経済,インフォーマルセクター,いんふぉーまるせくたー,非公式部門,なし,複数尺度,世界全体,該当なし,GE-000238-C01,identify,用語の識別,法的登録や社会保障の枠外で行われることが多い、小規模・非公式な経済活動を何というか。,インフォーマルセクター,インフォーマルセクター｜非公式部門,露店、日雇い、家庭内生産など多様で、都市の雇用を支える面もある。,なし,なし,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000239,239,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化,民族,みんぞく,なし,なし,世界,世界全体,該当なし,GE-000239-C01,identify,用語の識別,言語、文化、歴史などの共有意識によって形成される人々の集団を何というか。,民族,民族,国籍や人種と同一ではなく、境界や自己認識は歴史的に変化し得る。,国籍,民族は文化的・歴史的帰属、国籍は国家との法的関係。,なし,なし,なし,UNESCO World Heritage Centre,https://whc.unesco.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000240,240,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化,国籍,こくせき,なし,なし,国家,世界全体,該当なし,GE-000240-C01,identify,用語の識別,個人と国家との法的な所属関係を何というか。,国籍,国籍,同じ国籍の人々が同じ民族・言語・宗教であるとは限らない。,民族,国籍は法的所属、民族は文化的・歴史的帰属。,なし,なし,なし,国際連合統計部『M49地域区分』,https://unstats.un.org/unsd/methodology/m49,なし
大学受験地理_Deck1_全範囲の骨格,GE-000241,241,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化,言語,げんご,なし,なし,世界,世界全体,該当なし,GE-000241-C01,identify,用語の識別,音声や文字などの記号を用いて意思や情報を伝える体系を何というか。,言語,言語,言語分布は移住、国家政策、植民地支配、交易などの歴史を反映する。,なし,なし,なし,なし,なし,UNESCO World Heritage Centre,https://whc.unesco.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000242,242,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化,宗教,しゅうきょう,なし,なし,世界,世界全体,該当なし,GE-000242-C01,identify,用語の識別,超越的存在や聖なるものに関する信仰・儀礼・制度の体系を何というか。,宗教,宗教,宗教分布は地域文化に影響するが、個人や地域の多様性を一括して扱わない。,なし,なし,なし,なし,なし,UNESCO World Heritage Centre,https://whc.unesco.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000243,243,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化,文化景観,ぶんかけいかん,なし,なし,複数尺度,世界全体,該当なし,GE-000243-C01,identify,用語の識別,自然環境と人間の長期的な営みが組み合わさって形成された景観を何というか。,文化景観,文化景観,棚田、牧草地、歴史都市などが例である。,なし,なし,なし,なし,なし,UNESCO World Heritage Centre,https://whc.unesco.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000244,244,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化・経済,グローバル化,ぐろーばるか,グローバリゼーション,なし,世界,世界全体,該当なし,GE-000244-C01,identify,用語の識別,人・物・資本・情報の国境を越えた結び付きが世界規模で強まる現象を何というか。,グローバル化,グローバル化｜グローバリゼーション,経済だけでなく文化、政治、環境問題にも影響する。,ローカライゼーション,グローバル化は世界的結合の強化、ローカライゼーションは地域条件への適応。,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000245,245,Deck 1｜全範囲の骨格,両方,人口・都市・文化,文化・経済,ローカライゼーション,ろーからいぜーしょん,現地化,なし,複数尺度,世界全体,該当なし,GE-000245-C01,identify,用語の識別,世界的な商品・制度・文化などを、地域の言語や習慣、需要に合わせて適応させることを何というか。,ローカライゼーション,ローカライゼーション｜現地化,グローバル化と対立するだけでなく、同時に進むことも多い。,グローバル化,ローカライゼーションは地域への適応、グローバル化は世界的な結合の強化。,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000246,246,Deck 1｜全範囲の骨格,両方,農林水産業,農業の基本,農業,のうぎょう,なし,なし,世界,世界全体,該当なし,GE-000246-C01,identify,用語の識別,土地や生物を利用して作物を栽培し、家畜を飼育する生産活動を何というか。,農業,農業,自然条件だけでなく、市場、技術、土地制度、政策にも左右される。,なし,なし,なし,なし,なし,国連食糧農業機関『FAOSTAT』,https://www.fao.org/faostat/en/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000247,247,Deck 1｜全範囲の骨格,両方,農林水産業,農業の類型,自給的農業,じきゅうてきのうぎょう,なし,GE-000246,世界,世界全体,該当なし,GE-000247-C01,identify,用語の識別,主に農家や地域自身の消費を目的として行う農業を何というか。,自給的農業,自給的農業,市場販売を主目的とする商業的農業と対比される。,商業的農業,自給的農業は自己消費中心、商業的農業は市場販売中心。,なし,なし,なし,国連食糧農業機関『FAOSTAT』,https://www.fao.org/faostat/en/,なし
