dataset_label,term_id,importance_rank,difficulty_label,word,part_of_speech,meaning,accepted_answers,example_sentence,example_translation
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000272,272,Deck 1｜基礎確認,account,名詞・動詞,説明,説明|口座|報告|考慮|説明する|占める,The witness gave a detailed account of the accident.,目撃者は事故について詳しい説明をした。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000273,273,Deck 1｜基礎確認,achievement,名詞,達成,達成|業績|成果,Winning the award was a major achievement.,その賞を取ったことは大きな成果だった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000274,274,Deck 1｜基礎確認,activity,名詞,活動,活動|行動|活発さ,Human activity affects the environment.,人間の活動は環境に影響を与える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000275,275,Deck 1｜基礎確認,advice,名詞,助言,助言|忠告,She gave me useful advice.,彼女は私に役立つ助言をくれた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000276,276,Deck 1｜基礎確認,age,名詞,年齢,年齢|時代,Children develop language skills at an early age.,子どもは幼い年齢で言語能力を発達させる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000277,277,Deck 1｜基礎確認,aim,名詞・動詞,目的,目的|狙い|目指す|狙う,The main aim of the program is to reduce poverty.,その計画の主な目的は貧困を減らすことだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000278,278,Deck 1｜基礎確認,alternative,名詞・形容詞,代わりとなるもの,代わりとなるもの|選択肢|代替の,We need an alternative to fossil fuels.,私たちには化石燃料に代わるものが必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000279,279,Deck 1｜基礎確認,argument,名詞,主張,主張|議論|口論,The author supports her argument with evidence.,著者は証拠によって自分の主張を裏づけている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000280,280,Deck 1｜基礎確認,arrangement,名詞,手配,手配|配置|取り決め,We made arrangements for the trip.,私たちは旅行の手配をした。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000281,281,Deck 1｜基礎確認,aspect,名詞,側面,側面|観点,The book covers every aspect of the issue.,その本は問題のあらゆる側面を扱っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000282,282,Deck 1｜基礎確認,balance,名詞・動詞,均衡,均衡|残高|つり合い|均衡を保つ|つり合わせる,It is important to keep a balance between work and rest.,仕事と休息の均衡を保つことが重要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000283,283,Deck 1｜基礎確認,basis,名詞,基礎,基礎|根拠|基準,Trust is the basis of a good relationship.,信頼は良い関係の基礎だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000284,284,Deck 1｜基礎確認,benefit,名詞・動詞,利益,利益|恩恵|利点|利益を得る|恩恵を受ける,Exercise has many health benefits.,運動には健康上の多くの利点がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000285,285,Deck 1｜基礎確認,case,名詞,場合,場合|事例|事件|容器,"In this case, a different method is needed.",この場合は別の方法が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000286,286,Deck 1｜基礎確認,character,名詞,性格,性格|登場人物|文字|特徴,The main character changes greatly during the story.,主人公は物語の中で大きく変化する。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000287,287,Deck 1｜基礎確認,community,名詞,地域社会,地域社会|共同体,The new library serves the whole community.,新しい図書館は地域社会全体に役立っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000288,288,Deck 1｜基礎確認,competition,名詞,競争,競争|競技会,Competition between companies can lower prices.,企業間の競争は価格を下げることがある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000289,289,Deck 1｜基礎確認,conclusion,名詞,結論,結論|終結,The evidence led us to a different conclusion.,その証拠によって私たちは別の結論に至った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000290,290,Deck 1｜基礎確認,connection,名詞,つながり,つながり|関係|接続,There is a close connection between sleep and memory.,睡眠と記憶には密接な関係がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000291,291,Deck 1｜基礎確認,context,名詞,文脈,文脈|状況|背景,The meaning of the word depends on the context.,その語の意味は文脈によって決まる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000292,292,Deck 1｜基礎確認,decision,名詞,決定,決定|決断,She made a difficult decision.,彼女は難しい決断を下した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000293,293,Deck 1｜基礎確認,detail,名詞,詳細,詳細|細部,The report explains the process in detail.,その報告書は過程を詳しく説明している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000294,294,Deck 1｜基礎確認,event,名詞,出来事,出来事|行事|種目,The event changed the course of history.,その出来事は歴史の流れを変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000295,295,Deck 1｜基礎確認,factor,名詞,要因,要因|因数,Cost is an important factor in the decision.,費用はその決定における重要な要因だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000296,296,Deck 1｜基礎確認,goal,名詞,目標,目標|得点,Our goal is to reduce waste by half.,私たちの目標は廃棄物を半分に減らすことだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000297,297,Deck 1｜基礎確認,history,名詞,歴史,歴史|経歴,The region has a long and complex history.,その地域には長く複雑な歴史がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000298,298,Deck 1｜基礎確認,human,名詞・形容詞,人間,人間|人間の,The disease can spread from animals to humans.,その病気は動物から人間へ広がることがある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000299,299,Deck 1｜基礎確認,impact,名詞・動詞,影響,影響|衝撃|影響を与える,The internet has had a major impact on education.,インターネットは教育に大きな影響を与えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000300,300,Deck 1｜基礎確認,importance,名詞,重要性,重要性,The report emphasizes the importance of early action.,その報告書は早期の行動の重要性を強調している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000301,301,Deck 1｜基礎確認,improvement,名詞,改善,改善|向上,There has been a clear improvement in air quality.,大気の質に明らかな改善が見られた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000302,302,Deck 1｜基礎確認,industry,名詞,産業,産業|工業|勤勉,Tourism is an important industry in the region.,観光はその地域の重要な産業だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000303,303,Deck 1｜基礎確認,interest,名詞・動詞,関心,関心|興味|利子|利益|興味を持たせる,She has a strong interest in politics.,彼女は政治に強い関心を持っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000304,304,Deck 1｜基礎確認,issue,名詞・動詞,問題,問題|論点|発行|発行する|発表する|支給する,Climate change is a global issue.,気候変動は世界的な問題だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000305,305,Deck 1｜基礎確認,level,名詞,水準,水準|段階|高さ,The level of unemployment has fallen.,失業の水準は低下した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000306,306,Deck 1｜基礎確認,need,名詞,必要,必要|需要,There is an urgent need for more housing.,より多くの住宅が緊急に必要とされている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000307,307,Deck 1｜基礎確認,object,名詞・動詞,物体,物体|対象|目的|反対する|異議を唱える,The museum contains many ancient objects.,その博物館には多くの古代の物品がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000308,308,Deck 1｜基礎確認,option,名詞,選択肢,選択肢|選択権,Working from home is not an option for everyone.,在宅勤務は誰にとっても選べる選択肢ではない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000309,309,Deck 1｜基礎確認,order,名詞・動詞,順序,順序|命令|注文|秩序|命じる|注文する,Put the events in chronological order.,出来事を年代順に並べなさい。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000310,310,Deck 1｜基礎確認,organization,名詞,組織,組織|団体|組織化,The organization provides aid to refugees.,その団体は難民に援助を提供している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000311,311,Deck 1｜基礎確認,part,名詞,部分,部分|役割|部品,Only part of the report was published.,その報告書の一部だけが公表された。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000312,312,Deck 1｜基礎確認,pattern,名詞,型,型|模様|傾向|規則性,The data show a clear pattern.,そのデータには明確な傾向が見られる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000313,313,Deck 1｜基礎確認,period,名詞,期間,期間|時代|授業時間,The economy grew rapidly during this period.,この期間に経済は急速に成長した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000314,314,Deck 1｜基礎確認,point,名詞・動詞,点,点|要点|目的|時点|指し示す|向ける,The main point of the article is clear.,その記事の要点は明確だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000315,315,Deck 1｜基礎確認,policy,名詞,政策,政策|方針,The government changed its energy policy.,政府はエネルギー政策を変更した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000316,316,Deck 1｜基礎確認,possibility,名詞,可能性,可能性|実現可能なこと,We cannot ignore the possibility of failure.,私たちは失敗の可能性を無視できない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000317,317,Deck 1｜基礎確認,position,名詞,位置,位置|立場|地位|職,The two groups have different positions on the issue.,2つの集団はその問題について異なる立場を取っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000318,318,Deck 1｜基礎確認,pressure,名詞,圧力,圧力|重圧|気圧,The government faced pressure to change the law.,政府は法律を変えるよう圧力を受けた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000319,319,Deck 1｜基礎確認,problem,名詞,問題,問題|難題,The city is trying to solve its traffic problems.,その都市は交通問題を解決しようとしている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000320,320,Deck 1｜基礎確認,process,名詞・動詞,過程,過程|手順|方法|処理する,Learning a language is a long process.,言語を学ぶことは長い過程だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000321,321,Deck 1｜基礎確認,product,名詞,製品,製品|産物|結果,The company introduced a new product.,その会社は新製品を導入した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000322,322,Deck 1｜基礎確認,question,名詞・動詞,質問,質問|問題|疑問|質問する|疑問を呈する,The study raises an important question.,その研究は重要な問題を提起している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000323,323,Deck 1｜基礎確認,relation,名詞,関係,関係|関連|親族,The report examines the relation between income and health.,その報告書は所得と健康の関係を調べている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000324,324,Deck 1｜基礎確認,resource,名詞,資源,資源|手段|資料,Water is a limited natural resource.,水は限りある天然資源だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000325,325,Deck 1｜基礎確認,response,名詞,反応,反応|返答|対応,The policy was introduced in response to public concern.,その政策は国民の懸念に応えて導入された。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000326,326,Deck 1｜基礎確認,risk,名詞,危険,危険|危険性,Smoking increases the risk of disease.,喫煙は病気の危険性を高める。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000327,327,Deck 1｜基礎確認,rule,名詞,規則,規則|支配|原則,Everyone must follow the same rules.,全員が同じ規則に従わなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000328,328,Deck 1｜基礎確認,service,名詞,サービス,サービス|業務|公共事業,The city provides free bus services for older people.,その市は高齢者に無料のバスサービスを提供している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000329,329,Deck 1｜基礎確認,state,名詞・動詞,状態,状態|国家|州|述べる|明記する,The building was in a poor state.,その建物はひどい状態だった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000330,330,Deck 1｜基礎確認,system,名詞,制度,制度|体系|仕組み,The country introduced a new voting system.,その国は新しい投票制度を導入した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000331,331,Deck 1｜基礎確認,task,名詞,課題,課題|仕事,Completing the task took several hours.,その課題を終えるのに数時間かかった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000332,332,Deck 1｜基礎確認,tradition,名詞,伝統,伝統|慣習,The festival is an important local tradition.,その祭りは重要な地域の伝統だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000333,333,Deck 1｜基礎確認,variety,名詞,多様性,多様性|種類|さまざまなもの,The course offers a wide variety of subjects.,その講座では多種多様な科目が提供される。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000334,334,Deck 1｜基礎確認,agreement,名詞,合意,合意|協定|一致,The two countries reached an agreement.,両国は合意に達した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000335,335,Deck 1｜基礎確認,analysis,名詞,分析,分析|解析,The analysis shows a decline in sales.,その分析は売上の減少を示している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000336,336,Deck 1｜基礎確認,change,名詞・動詞,変化,変化|変更|おつり|変わる|変える,Social change often occurs gradually.,社会変化はしばしば徐々に起こる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000337,337,Deck 1｜基礎確認,communication,名詞,意思疎通,意思疎通|通信|伝達,Good communication prevents misunderstandings.,良好な意思疎通は誤解を防ぐ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000338,338,Deck 1｜基礎確認,comparison,名詞,比較,比較|類似,The chart allows a clear comparison of the two groups.,その図表によって2つの集団を明確に比較できる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000339,339,Deck 1｜基礎確認,cost,名詞・動詞,費用,費用|代償|費用がかかる|犠牲にする,The cost of living has increased.,生活費が上昇した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000340,340,Deck 1｜基礎確認,definition,名詞,定義,定義|明確さ,The dictionary gives a simple definition of the term.,その辞書は用語の簡潔な定義を示している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000341,341,Deck 1｜基礎確認,description,名詞,説明,説明|描写,The witness gave a detailed description of the man.,目撃者はその男性を詳しく説明した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000342,342,Deck 1｜基礎確認,discovery,名詞,発見,発見|発見物,The discovery changed our understanding of history.,その発見は歴史に対する私たちの理解を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000343,343,Deck 1｜基礎確認,discussion,名詞,議論,議論|話し合い,The proposal led to a long discussion.,その提案をめぐって長い議論が行われた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000344,344,Deck 1｜基礎確認,education,名詞,教育,教育|教養,Education can expand people's opportunities.,教育は人々の機会を広げることができる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000345,345,Deck 1｜基礎確認,employment,名詞,雇用,雇用|仕事,The policy created new employment in rural areas.,その政策は農村部に新しい雇用を生み出した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000346,346,Deck 1｜基礎確認,energy,名詞,エネルギー,エネルギー|活力,The country is investing in renewable energy.,その国は再生可能エネルギーに投資している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000347,347,Deck 1｜基礎確認,existence,名詞,存在,存在|生存,Scientists questioned the existence of the species.,科学者たちはその種の存在に疑問を呈した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000348,348,Deck 1｜基礎確認,expectation,名詞,予想,予想|期待,The results were below our expectations.,結果は私たちの予想を下回った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000349,349,Deck 1｜基礎確認,expression,名詞,表現,表現|表情|言い回し,Freedom of expression is a basic right.,表現の自由は基本的な権利だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000350,350,Deck 1｜基礎確認,failure,名詞,失敗,失敗|不履行|故障,The experiment ended in failure.,その実験は失敗に終わった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000351,351,Deck 1｜基礎確認,freedom,名詞,自由,自由|免除,People fought for political freedom.,人々は政治的自由を求めて戦った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000352,352,Deck 1｜基礎確認,future,名詞・形容詞,未来,未来|将来|将来の,We must consider the needs of future generations.,私たちは将来の世代の必要を考慮しなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000353,353,Deck 1｜基礎確認,independence,名詞,独立,独立|自立,The country gained independence in 1960.,その国は1960年に独立を獲得した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000354,354,Deck 1｜基礎確認,introduction,名詞,導入,導入|紹介|序論,The introduction of electricity changed daily life.,電気の導入は日常生活を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000355,355,Deck 1｜基礎確認,judgment,名詞,判断,判断|判決|審判,Good judgment comes from experience.,適切な判断は経験から生まれる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000356,356,Deck 1｜基礎確認,management,名詞,管理,管理|経営|経営陣,Better water management is necessary.,より良い水資源管理が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000357,357,Deck 1｜基礎確認,meaning,名詞,意味,意味|意義,The word has several different meanings.,その単語にはいくつかの異なる意味がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000358,358,Deck 1｜基礎確認,measurement,名詞,測定,測定|寸法|尺度,Accurate measurement is essential in science.,科学では正確な測定が不可欠だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000359,359,Deck 1｜基礎確認,memory,名詞,記憶,記憶|思い出|記憶力,Sleep plays an important role in memory.,睡眠は記憶に重要な役割を果たす。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000360,360,Deck 1｜基礎確認,performance,名詞,成果,成果|実績|演技|性能,The team's performance improved greatly.,チームの成績は大きく向上した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000361,361,Deck 1｜基礎確認,permission,名詞,許可,許可|承認,You need permission to use the photograph.,その写真を使うには許可が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000362,362,Deck 1｜基礎確認,preference,名詞,好み,好み|優先,People's food preferences change over time.,人々の食べ物の好みは時間とともに変わる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000363,363,Deck 1｜基礎確認,preparation,名詞,準備,準備|調製,Careful preparation is the key to success.,入念な準備が成功の鍵だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000364,364,Deck 1｜基礎確認,prevention,名詞,予防,予防|防止,Education is important for disease prevention.,教育は病気の予防に重要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000365,365,Deck 1｜基礎確認,production,名詞,生産,生産|製作|上演,Food production increased rapidly.,食料生産は急速に増加した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000366,366,Deck 1｜基礎確認,protection,名詞,保護,保護|防御,The law provides protection for workers.,その法律は労働者を保護する。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000367,367,Deck 1｜基礎確認,reduction,名詞,減少,減少|削減|割引,The policy led to a reduction in waste.,その政策は廃棄物の削減につながった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000368,368,Deck 1｜基礎確認,reference,名詞,参照,参照|言及|参考文献|推薦状,The report makes no reference to cost.,その報告書は費用にまったく言及していない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000369,369,Deck 1｜基礎確認,refusal,名詞,拒否,拒否|辞退,His refusal to cooperate caused a delay.,彼が協力を拒んだため遅れが生じた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000370,370,Deck 1｜基礎確認,replacement,名詞,代わりのもの,代わりのもの|交換|後任,We need to find a replacement for the old machine.,古い機械の代わりとなるものを見つける必要がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000371,371,Deck 1｜基礎確認,requirement,名詞,必要条件,必要条件|要件|要求,English is a requirement for this course.,英語はこの講座の履修要件だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000372,372,Deck 1｜基礎確認,selection,名詞,選択,選択|選抜|品ぞろえ,The store has a wide selection of books.,その店には幅広い本の品ぞろえがある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000373,373,Deck 1｜基礎確認,suggestion,名詞,提案,提案|示唆,Thank you for your helpful suggestion.,役立つ提案をありがとうございます。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000374,374,Deck 1｜基礎確認,survival,名詞,生存,生存|存続,Clean water is essential for human survival.,清潔な水は人間の生存に不可欠だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000375,375,Deck 1｜基礎確認,treatment,名詞,扱い,扱い|治療|処理,The patient received immediate treatment.,その患者は直ちに治療を受けた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000376,376,Deck 1｜基礎確認,variation,名詞,変化,変化|差異|変種,There is considerable variation in regional customs.,地域の慣習にはかなりの違いがある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000377,377,Deck 1｜基礎確認,available,形容詞,利用できる,利用できる|入手できる|手が空いている,The information is available online.,その情報はオンラインで利用できる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000378,378,Deck 1｜基礎確認,aware,形容詞,気づいている,気づいている|知っている,Many people are not aware of the problem.,多くの人はその問題に気づいていない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000379,379,Deck 1｜基礎確認,basic,形容詞,基本的な,基本的な|基礎的な|最低限の,The course teaches basic research skills.,その講座では基本的な研究技能を教える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000380,380,Deck 1｜基礎確認,certain,形容詞・代名詞,確かな,確かな|ある特定の|一定の,I am certain that the information is correct.,その情報が正しいと私は確信している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000381,381,Deck 1｜基礎確認,common,形容詞,一般的な,一般的な|共通の|よくある,This mistake is common among beginners.,この間違いは初心者によく見られる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000382,382,Deck 1｜基礎確認,complete,形容詞・動詞,完全な,完全な|全部そろった|完成させる,We need a complete list of the participants.,私たちには参加者の完全な一覧が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000383,383,Deck 1｜基礎確認,complex,形容詞,複雑な,複雑な|複合的な,The causes of the conflict are complex.,その紛争の原因は複雑だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000384,384,Deck 1｜基礎確認,concerned,形容詞,心配している,心配している|関係している,Parents are concerned about online safety.,親たちはオンライン上の安全を心配している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000385,385,Deck 1｜基礎確認,convenient,形容詞,便利な,便利な|都合のよい,Online banking is convenient for many people.,オンライン銀行は多くの人にとって便利だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000386,386,Deck 1｜基礎確認,correct,形容詞・動詞,正しい,正しい|訂正する,Choose the correct answer.,正しい答えを選びなさい。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000387,387,Deck 1｜基礎確認,dangerous,形容詞,危険な,危険な,It is dangerous to drive in heavy snow.,大雪の中で運転するのは危険だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000388,388,Deck 1｜基礎確認,different,形容詞,異なる,異なる|別の|さまざまな,The two countries have different political systems.,その2か国は異なる政治制度を持っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000389,389,Deck 1｜基礎確認,difficult,形容詞,難しい,難しい|困難な,It is difficult to predict the future.,未来を予測するのは難しい。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000390,390,Deck 1｜基礎確認,effective,形容詞,効果的な,効果的な|有効な,The new method proved highly effective.,その新しい方法は非常に効果的だと分かった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000391,391,Deck 1｜基礎確認,entire,形容詞,全体の,全体の|全部の,The entire village was destroyed by the fire.,村全体が火事で破壊された。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000392,392,Deck 1｜基礎確認,equal,形容詞・名詞・動詞,等しい,等しい|平等な|同等のもの,All people should have equal opportunities.,すべての人が平等な機会を持つべきだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000393,393,Deck 1｜基礎確認,essential,形容詞,不可欠な,不可欠な|本質的な,Water is essential for life.,水は生命に不可欠だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000394,394,Deck 1｜基礎確認,familiar,形容詞,よく知っている,よく知っている|見慣れた,Are you familiar with this theory?,この理論をよく知っていますか。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000395,395,Deck 1｜基礎確認,general,形容詞,一般的な,一般的な|全体的な|概略の,The report gives a general overview of the problem.,その報告書は問題の全体的な概要を示している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000396,396,Deck 1｜基礎確認,harmful,形容詞,有害な,有害な|害を与える,Air pollution is harmful to human health.,大気汚染は人間の健康に有害だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000397,397,Deck 1｜基礎確認,independent,形容詞,独立した,独立した|自立した|無関係の,The country became independent in the twentieth century.,その国は20世紀に独立した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000398,398,Deck 1｜基礎確認,local,形容詞,地域の,地域の|地元の|局所的な,The project created jobs for local people.,その事業は地元の人々に雇用を生み出した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000399,399,Deck 1｜基礎確認,main,形容詞,主な,主な|主要な,What is the main cause of the problem?,その問題の主な原因は何ですか。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000400,400,Deck 1｜基礎確認,major,形容詞・名詞,主要な,主要な|大きな|専攻,Climate change is a major global issue.,気候変動は主要な世界的問題だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000401,401,Deck 1｜基礎確認,necessary,形容詞,必要な,必要な|必然的な,Further research is necessary.,さらなる研究が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000402,402,Deck 1｜基礎確認,normal,形容詞・名詞,普通の,普通の|正常な|標準,The system returned to normal.,その制度は正常な状態に戻った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000403,403,Deck 1｜基礎確認,obvious,形容詞,明らかな,明らかな|分かりきった,The answer may seem obvious.,その答えは明らかに思えるかもしれない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000404,404,Deck 1｜基礎確認,ordinary,形容詞,普通の,普通の|平凡な,The invention changed the lives of ordinary people.,その発明は普通の人々の生活を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000405,405,Deck 1｜基礎確認,particular,形容詞,特定の,特定の|特別な|好みがうるさい,The rule applies to this particular case.,その規則はこの特定の事例に当てはまる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000406,406,Deck 1｜基礎確認,personal,形容詞,個人の,個人の|私的な|本人の,The survey asks about personal experience.,その調査は個人的な経験について尋ねている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000407,407,Deck 1｜基礎確認,physical,形容詞,身体の,身体の|物理的な|物質的な,Regular exercise improves physical health.,定期的な運動は身体の健康を改善する。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000408,408,Deck 1｜基礎確認,possible,形容詞,可能な,可能な|あり得る,We considered every possible solution.,私たちは可能な解決策をすべて検討した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000409,409,Deck 1｜基礎確認,practical,形容詞,実用的な,実用的な|現実的な|実践的な,"We need a practical plan, not just an idea.",単なる考えではなく、実用的な計画が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000410,410,Deck 1｜基礎確認,present,形容詞・名詞・動詞,現在の,現在の|出席して|現在|提示する,The present situation cannot continue.,現在の状況を続けることはできない。
