dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000594,594,Deck3 難関大向け・意味瞬発,重要語,人質,質（人質）,しち,なし,身分・制度語,意味=人質,CC-000594-C01,meaning,意味瞬発,「質（人質）」の意味を答えよ。,人質,人質｜保証として差し出す人,漢文では「人質」の意味で用いられる。,なし,なし,なし,なし,なし,質（性質）,ここでは「性質」ではなく、人質を指す。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%B3%AA&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000595,595,Deck3 難関大向け・意味瞬発,重要語,軍事,軍,ぐん,なし,軍事語,意味=軍隊・軍勢,CC-000595-C01,meaning,意味瞬発,「軍」の意味を答えよ。,軍隊・軍勢,軍隊・軍勢｜兵軍,漢文では「軍隊・軍勢」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%BB%8D&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000596,596,Deck3 難関大向け・意味瞬発,重要語,軍事,師,いくさ,なし,多義語,意味=軍隊・軍勢／師匠,CC-000596-C01,meaning,意味瞬発,「師」の意味を答えよ。,軍隊・軍勢／師匠,軍隊・軍勢／師匠｜いくさ,漢文では「軍隊・軍勢／師匠」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%B8%AB&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000597,597,Deck3 難関大向け・意味瞬発,重要語,軍事,兵,へい,なし,多義語,意味=兵士／武器・軍事,CC-000597-C01,meaning,意味瞬発,「兵」の意味を答えよ。,兵士／武器・軍事,兵士／武器・軍事｜軍隊,漢文では「兵士／武器・軍事」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%85%B5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000598,598,Deck3 難関大向け・意味瞬発,重要語,軍事,卒（兵士）,そつ,なし,身分語,意味=下級の兵士,CC-000598-C01,meaning,意味瞬発,「卒（兵士）」の意味を答えよ。,下級の兵士,下級の兵士｜兵卒,漢文では「下級の兵士」の意味で用いられる。,なし,なし,なし,なし,なし,卒（副詞）,ここでは副詞「ついに」ではなく、兵士。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%8D%92&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000599,599,Deck3 難関大向け・意味瞬発,重要語,軍事,将（武将）,しょう,なし,身分語,意味=軍を率いる将軍・武将,CC-000599-C01,meaning,意味瞬発,「将（武将）」の意味を答えよ。,軍を率いる将軍・武将,軍を率いる将軍・武将｜将帥,漢文では「軍を率いる将軍・武将」の意味で用いられる。,なし,なし,なし,なし,なし,将〜,ここでは再読文字ではなく、軍の指揮官。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%B0%86&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000600,600,Deck3 難関大向け・意味瞬発,重要語,軍事,帥,ひきいる,なし,多義語,意味=軍を率いる／総大将,CC-000600-C01,meaning,意味瞬発,「帥」の意味を答えよ。,軍を率いる／総大将,軍を率いる／総大将｜指揮する,漢文では「軍を率いる／総大将」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%B8%A5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000601,601,Deck3 難関大向け・意味瞬発,重要語,教示,諭,さとす,なし,動詞,意味=道理を説明して理解させる,CC-000601-C01,meaning,意味瞬発,「諭」の意味を答えよ。,道理を説明して理解させる,道理を説明して理解させる｜教え諭す,漢文では「道理を説明して理解させる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AB%AD&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000602,602,Deck3 難関大向け・意味瞬発,重要語,教示,誨,おしえる,なし,動詞,意味=教え導く・戒める,CC-000602-C01,meaning,意味瞬発,「誨」の意味を答えよ。,教え導く・戒める,教え導く・戒める｜教訓する,漢文では「教え導く・戒める」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AA%A8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000603,603,Deck3 難関大向け・意味瞬発,重要語,戒告,誡,いましめる,なし,動詞,意味=過ちがないよう戒める,CC-000603-C01,meaning,意味瞬発,「誡」の意味を答えよ。,過ちがないよう戒める,過ちがないよう戒める｜注意する,漢文では「過ちがないよう戒める」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AA%A1&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000604,604,Deck3 難関大向け・意味瞬発,重要語,戒告,戒,いましめる,なし,動詞,意味=戒める・用心する,CC-000604-C01,meaning,意味瞬発,「戒」の意味を答えよ。,戒める・用心する,戒める・用心する｜警戒する,漢文では「戒める・用心する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%88%92&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000605,605,Deck3 難関大向け・意味瞬発,重要語,追及,詰,なじる・つめる,なし,動詞,意味=問い詰める・責める,CC-000605-C01,meaning,意味瞬発,「詰」の意味を答えよ。,問い詰める・責める,問い詰める・責める｜なじる,漢文では「問い詰める・責める」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A9%B0&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000606,606,Deck3 難関大向け・意味瞬発,重要語,責任・要求,責,せめる,なし,多義語,意味=責める／要求する,CC-000606-C01,meaning,意味瞬発,「責」の意味を答えよ。,責める／要求する,責める／要求する｜責任を問う,漢文では「責める／要求する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%B2%AC&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000607,607,Deck3 難関大向け・意味瞬発,重要語,叱責,呵,しかる,なし,動詞,意味=大声で叱る,CC-000607-C01,meaning,意味瞬発,「呵」の意味を答えよ。,大声で叱る,大声で叱る｜とがめる,漢文では「大声で叱る」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%91%B5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000608,608,Deck3 難関大向け・意味瞬発,重要語,罵倒,罵,ののしる,なし,動詞,意味=悪口を言ってののしる,CC-000608-C01,meaning,意味瞬発,「罵」の意味を答えよ。,悪口を言ってののしる,悪口を言ってののしる｜罵倒する,漢文では「悪口を言ってののしる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%BD%B5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000609,609,Deck3 難関大向け・意味瞬発,重要語,侮辱,詬,ののしる・はずかしめる,なし,動詞,意味=ののしる・辱める,CC-000609-C01,meaning,意味瞬発,「詬」の意味を答えよ。,ののしる・辱める,ののしる・辱める｜悪口を言う,漢文では「ののしる・辱める」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A9%AC&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000610,610,Deck3 難関大向け・意味瞬発,重要語,批判,譏,そしる,なし,動詞,意味=欠点をあげて非難する,CC-000610-C01,meaning,意味瞬発,「譏」の意味を答えよ。,欠点をあげて非難する,欠点をあげて非難する｜そしる,漢文では「欠点をあげて非難する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AD%8F&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000611,611,Deck3 難関大向け・意味瞬発,重要語,諷諫,諷,ほのめかす,なし,動詞,意味=遠回しにほのめかして諫める,CC-000611-C01,meaning,意味瞬発,「諷」の意味を答えよ。,遠回しにほのめかして諫める,遠回しにほのめかして諫める｜風刺する,漢文では「遠回しにほのめかして諫める」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AB%B7&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000612,612,Deck3 難関大向け・意味瞬発,重要語,讒言,讒,ざんする,なし,動詞,意味=人を陥れるため目上に悪く告げる,CC-000612-C01,meaning,意味瞬発,「讒」の意味を答えよ。,人を陥れるため目上に悪く告げる,人を陥れるため目上に悪く告げる｜讒言する,漢文では「人を陥れるため目上に悪く告げる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AE%92&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000613,613,Deck3 難関大向け・意味瞬発,重要語,訴え,訴,うったえる,なし,動詞,意味=事情や不満を訴える,CC-000613-C01,meaning,意味瞬発,「訴」の意味を答えよ。,事情や不満を訴える,事情や不満を訴える｜告訴する,漢文では「事情や不満を訴える」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A8%B4&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000614,614,Deck3 難関大向け・意味瞬発,重要語,訴訟,訟,うったえる・あらそう,なし,動詞,意味=裁判に訴える・言い争う,CC-000614-C01,meaning,意味瞬発,「訟」の意味を答えよ。,裁判に訴える・言い争う,裁判に訴える・言い争う｜争訟する,漢文では「裁判に訴える・言い争う」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A8%9F&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000615,615,Deck3 難関大向け・意味瞬発,重要語,中傷,謗,そしる,なし,動詞,意味=悪く言う・中傷する,CC-000615-C01,meaning,意味瞬発,「謗」の意味を答えよ。,悪く言う・中傷する,悪く言う・中傷する｜非難する,漢文では「悪く言う・中傷する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AC%97&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000616,616,Deck3 難関大向け・意味瞬発,重要語,中傷・破壊,毀,そしる・こぼつ,なし,多義語,意味=悪く言う／壊す,CC-000616-C01,meaning,意味瞬発,「毀」の意味を答えよ。,悪く言う／壊す,悪く言う／壊す｜非難する,漢文では「悪く言う／壊す」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%AF%80&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000617,617,Deck3 難関大向け・意味瞬発,重要語,称賛,褒,ほめる,なし,動詞,意味=ほめたたえる,CC-000617-C01,meaning,意味瞬発,「褒」の意味を答えよ。,ほめたたえる,ほめたたえる｜称賛する,漢文では「ほめたたえる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A4%92&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000618,618,Deck3 難関大向け・意味瞬発,重要語,称賛,嘉,よみする,なし,動詞,意味=よいと認めてほめる,CC-000618-C01,meaning,意味瞬発,「嘉」の意味を答えよ。,よいと認めてほめる,よいと認めてほめる｜賞賛する,漢文では「よいと認めてほめる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%98%89&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000619,619,Deck3 難関大向け・意味瞬発,重要語,追従,諂,へつらう,なし,動詞,意味=相手に気に入られるようへつらう,CC-000619-C01,meaning,意味瞬発,「諂」の意味を答えよ。,相手に気に入られるようへつらう,相手に気に入られるようへつらう｜おべっかを使う,漢文では「相手に気に入られるようへつらう」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AB%82&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000620,620,Deck3 難関大向け・意味瞬発,重要語,追従,阿,おもねる,なし,動詞,意味=相手の意向に合わせてへつらう,CC-000620-C01,meaning,意味瞬発,「阿」の意味を答えよ。,相手の意向に合わせてへつらう,相手の意向に合わせてへつらう｜おもねる,漢文では「相手の意向に合わせてへつらう」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%98%BF&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000621,621,Deck3 難関大向け・意味瞬発,重要語,追従・邪悪,佞,へつらう,なし,動詞,意味=口先巧みにへつらう・よこしまである,CC-000621-C01,meaning,意味瞬発,「佞」の意味を答えよ。,口先巧みにへつらう・よこしまである,口先巧みにへつらう・よこしまである｜おもねる,漢文では「口先巧みにへつらう・よこしまである」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E4%BD%9E&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000622,622,Deck3 難関大向け・意味瞬発,重要語,人物評価,奸,よこしま,なし,動詞,意味=悪賢い・よこしまである,CC-000622-C01,meaning,意味瞬発,「奸」の意味を答えよ。,悪賢い・よこしまである,悪賢い・よこしまである｜邪悪,漢文では「悪賢い・よこしまである」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%A5%B8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000623,623,Deck3 難関大向け・意味瞬発,重要語,人物評価,邪,よこしま,なし,動詞,意味=正しくない・よこしまである,CC-000623-C01,meaning,意味瞬発,「邪」の意味を答えよ。,正しくない・よこしまである,正しくない・よこしまである｜邪悪,漢文では「正しくない・よこしまである」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%82%AA&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000624,624,Deck3 難関大向け・意味瞬発,重要語,是正・正義,正,ただす・ただしい,なし,多義語,意味=正す／正しい,CC-000624-C01,meaning,意味瞬発,「正」の意味を答えよ。,正す／正しい,正す／正しい｜正義,漢文では「正す／正しい」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%AD%A3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000625,625,Deck3 難関大向け・意味瞬発,重要語,人物評価,直,なおし・ただし,なし,動詞,意味=正直である・まっすぐである,CC-000625-C01,meaning,意味瞬発,「直」の意味を答えよ。,正直である・まっすぐである,正直である・まっすぐである｜率直,漢文では「正直である・まっすぐである」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%9B%B4&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000626,626,Deck3 難関大向け・意味瞬発,重要語,不正,曲,まがる・よこしま,なし,多義語,意味=曲がる／道理に外れる,CC-000626-C01,meaning,意味瞬発,「曲」の意味を答えよ。,曲がる／道理に外れる,曲がる／道理に外れる｜不正,漢文では「曲がる／道理に外れる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%9B%B2&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000627,627,Deck3 難関大向け・意味瞬発,重要語,文雅,雅,みやび,なし,動詞,意味=上品で正統的である,CC-000627-C01,meaning,意味瞬発,「雅」の意味を答えよ。,上品で正統的である,上品で正統的である｜みやびやか,漢文では「上品で正統的である」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%9B%85&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000628,628,Deck3 難関大向け・意味瞬発,重要語,世俗,俗,ぞく,なし,多義語,意味=世間一般／下品でありふれている,CC-000628-C01,meaning,意味瞬発,「俗」の意味を答えよ。,世間一般／下品でありふれている,世間一般／下品でありふれている｜風俗,漢文では「世間一般／下品でありふれている」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E4%BF%97&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000629,629,Deck3 難関大向け・意味瞬発,重要語,人物評価,厚,あつし,なし,多義語,意味=情が厚い・手厚い／重い,CC-000629-C01,meaning,意味瞬発,「厚」の意味を答えよ。,情が厚い・手厚い／重い,情が厚い・手厚い／重い｜親切,漢文では「情が厚い・手厚い／重い」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%8E%9A&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000630,630,Deck3 難関大向け・意味瞬発,重要語,人物評価,薄,うすし,なし,多義語,意味=情が薄い・軽薄である／薄い,CC-000630-C01,meaning,意味瞬発,「薄」の意味を答えよ。,情が薄い・軽薄である／薄い,情が薄い・軽薄である／薄い｜冷淡,漢文では「情が薄い・軽薄である／薄い」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%96%84&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000631,631,Deck3 難関大向け・意味瞬発,重要語,認識,惑,まどう,なし,動詞,意味=迷う・判断がつかない,CC-000631-C01,meaning,意味瞬発,「惑」の意味を答えよ。,迷う・判断がつかない,迷う・判断がつかない｜惑う,漢文では「迷う・判断がつかない」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%83%91&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000632,632,Deck3 難関大向け・意味瞬発,重要語,感情,忌,いむ・ねたむ,なし,多義語,意味=嫌って避ける／ねたむ,CC-000632-C01,meaning,意味瞬発,「忌」の意味を答えよ。,嫌って避ける／ねたむ,嫌って避ける／ねたむ｜忌み嫌う,漢文では「嫌って避ける／ねたむ」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%BF%8C&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000633,633,Deck3 難関大向け・意味瞬発,重要語,懸念,虞,おそれる,なし,動詞,意味=心配する・恐れる,CC-000633-C01,meaning,意味瞬発,「虞」の意味を答えよ。,心配する・恐れる,心配する・恐れる｜懸念する,漢文では「心配する・恐れる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%99%9E&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000634,634,Deck3 難関大向け・意味瞬発,重要語,畏敬,畏,おそれる・かしこむ,なし,動詞,意味=恐れる・敬う,CC-000634-C01,meaning,意味瞬発,「畏」の意味を答えよ。,恐れる・敬う,恐れる・敬う｜畏敬する,漢文では「恐れる・敬う」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%95%8F&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000635,635,Deck3 難関大向け・意味瞬発,重要語,恐怖,懼,おそれる,なし,動詞,意味=恐れる・おびえる,CC-000635-C01,meaning,意味瞬発,「懼」の意味を答えよ。,恐れる・おびえる,恐れる・おびえる｜怖がる,漢文では「恐れる・おびえる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%87%BC&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000636,636,Deck3 難関大向け・意味瞬発,重要語,感慨,慨,なげく,なし,動詞,意味=世のありさまを嘆く・憤る,CC-000636-C01,meaning,意味瞬発,「慨」の意味を答えよ。,世のありさまを嘆く・憤る,世のありさまを嘆く・憤る｜感慨を抱く,漢文では「世のありさまを嘆く・憤る」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%85%A8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000637,637,Deck3 難関大向け・意味瞬発,重要語,嘆息,嘆,なげく,なし,動詞,意味=嘆く・感心してため息をつく,CC-000637-C01,meaning,意味瞬発,「嘆」の意味を答えよ。,嘆く・感心してため息をつく,嘆く・感心してため息をつく｜嘆息する,漢文では「嘆く・感心してため息をつく」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%98%86&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000638,638,Deck3 難関大向け・意味瞬発,重要語,敬慕,慕,したう,なし,動詞,意味=恋い慕う・尊敬して従う,CC-000638-C01,meaning,意味瞬発,「慕」の意味を答えよ。,恋い慕う・尊敬して従う,恋い慕う・尊敬して従う｜慕う,漢文では「恋い慕う・尊敬して従う」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%85%95&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000639,639,Deck3 難関大向け・意味瞬発,重要語,惜愛,惜,おしむ,なし,動詞,意味=惜しむ・残念に思う,CC-000639-C01,meaning,意味瞬発,「惜」の意味を答えよ。,惜しむ・残念に思う,惜しむ・残念に思う｜大切にする,漢文では「惜しむ・残念に思う」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%83%9C&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000640,640,Deck3 難関大向け・意味瞬発,重要語,慈愛,慈,いつくしむ,なし,動詞,意味=かわいがり慈しむ,CC-000640-C01,meaning,意味瞬発,「慈」の意味を答えよ。,かわいがり慈しむ,かわいがり慈しむ｜情けをかける,漢文では「かわいがり慈しむ」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%85%88&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000641,641,Deck3 難関大向け・意味瞬発,重要語,恩恵,恩,おん,なし,名詞,意味=受けた情け・恵み,CC-000641-C01,meaning,意味瞬発,「恩」の意味を答えよ。,受けた情け・恵み,受けた情け・恵み｜恩恵,漢文では「受けた情け・恵み」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%81%A9&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000642,642,Deck3 難関大向け・意味瞬発,重要語,恩恵,恵,めぐむ,惠,動詞,意味=恵む・情けをかける,CC-000642-C01,meaning,意味瞬発,「恵」の意味を答えよ。,恵む・情けをかける,恵む・情けをかける｜恩恵を与える,漢文では「恵む・情けをかける」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%81%B5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000643,643,Deck3 難関大向け・意味瞬発,重要語,喜悦,欣,よろこぶ,なし,動詞,意味=喜ぶ・楽しむ,CC-000643-C01,meaning,意味瞬発,「欣」の意味を答えよ。,喜ぶ・楽しむ,喜ぶ・楽しむ｜うれしく思う,漢文では「喜ぶ・楽しむ」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%AC%A3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000644,644,Deck3 難関大向け・意味瞬発,重要語,喜悦,悦,よろこぶ,説（通用）,動詞,意味=喜ぶ・満足する,CC-000644-C01,meaning,意味瞬発,「悦」の意味を答えよ。,喜ぶ・満足する,喜ぶ・満足する｜うれしく思う,漢文では「喜ぶ・満足する」の意味で用いられる。,なし,なし,なし,なし,なし,説,「説」が「悦」に通じて「喜ぶ」となる場合がある。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%82%A6&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000645,645,Deck3 難関大向け・意味瞬発,重要語,怒り,忿,いかる,なし,動詞,意味=激しく怒る,CC-000645-C01,meaning,意味瞬発,「忿」の意味を答えよ。,激しく怒る,激しく怒る｜憤る,漢文では「激しく怒る」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%BF%BF&kt=1&sk=leftHand,なし
