dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文 Deck4 漢文ルール 100項目,CC-000768,768,Deck4 漢文ルール・全範囲,句法,置き字・機能語,焉の多機能性,えんのたきのうせい,なし,機能語,規則=置き字・代名詞・疑問語・文末助字など複数の用法がある,CC-000768-C01,construction,機能語の働き,「焉」は、常に読まない置き字として扱ってよいか。,よくない,よくない,「ここに・これに・いづくんぞ」などと読む場合もあり、文脈で用法を判断する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000769,769,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,也の働き,やのはたらき,なし,文末助字,働き=判断・断定、または疑問の語気を示す,CC-000769-C01,construction,機能語の働き,文末の「也」は、主にどのような働きを持つか。,判断・断定、または疑問の語気,判断・断定、または疑問の語気,「なり」「や」などと訓読する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000770,770,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,兮の働き,けいのはたらき,なし,文末助字,働き=漢詩・楚辞などで詠嘆や調子を示す,CC-000770-C01,construction,機能語の働き,「兮」は、主にどのような語気を表すか。,詠嘆,詠嘆,訓読では「や・かな」などとして詩の調子を整える。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000771,771,Deck4 漢文ルール・全範囲,句法,置き字・機能語,者の働き,しゃのはたらき,なし,機能語,働き=人・物・事を名詞化する、または主題を示す,CC-000771-C01,construction,機能語の働き,「者」は、動作や性質を何に変える働きを持つか。,人・物・事を表す名詞,人・物・事を表す名詞,「Vする者」「Aなるもの」のように名詞化し、主題の「〜は」を示すこともある。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000772,772,Deck4 漢文ルール・全範囲,句法,置き字・機能語,之の三用法,しのさんようほう,なし,機能語,用法=連体修飾の「の」・代名詞「これ」・動詞「ゆく」,CC-000772-C01,construction,機能語の働き,「之」の代表的な三つの用法を答えよ。,連体修飾の「の」・代名詞「これ」・動詞「ゆく」,連体修飾の「の」・代名詞「これ」・動詞「ゆく」,同じ字でも文中の位置と働きで読み分ける。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000773,773,Deck4 漢文ルール・全範囲,句法,置き字・機能語,所の働き,しょのはたらき,なし,機能語,働き=後ろの動詞を名詞化して「Vするところ・もの」とする,CC-000773-C01,construction,機能語の働き,「所V」の「所」は、Vをどのような表現にするか。,「Vするところ・もの」という名詞的表現,「Vするところ・もの」という名詞的表現,受身の「為A所V」などでも重要な働きを持つ。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000774,774,Deck4 漢文ルール・全範囲,句法,置き字・機能語,以の働き,いのはたらき,なし,機能語,働き=手段・材料・理由・目的などを示す,CC-000774-C01,construction,機能語の働き,「以」は、主にどのような関係を示すか。代表的なものを答えよ。,手段・材料・理由・目的など,手段・材料・理由・目的など,多くは「もって」と読み、前後の関係を示す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000775,775,Deck4 漢文ルール・全範囲,句法,置き字・機能語,為の多用法,いのたようほう,なし,機能語,用法=する・なる・ため・〜に・受身など,CC-000775-C01,construction,機能語の働き,「為」は、常に「する」とだけ読めばよいか。,よくない,よくない,動詞・前置詞・受身の標識など複数の用法があるため、構文で判断する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000776,776,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,再読文字の読み方,さいどくもじのよみかた,なし,再読文字規則,規則=一つの字を文中の前後二か所で分けて読む,CC-000776-C01,saidoku,再読文字の規則,再読文字は、一つの字を何回に分けて読むか。,二回,二回,先に副詞的に読み、後で助動詞・語尾などとして読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000777,777,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,再読文字の一度目の役割,さいどくもじのいちどめのやくわり,なし,再読文字規則,規則=一度目は副詞的に読む,CC-000777-C01,saidoku,再読文字の規則,再読文字の一度目は、文中で主にどのような働きをするか。,副詞的な働き,副詞的な働き,「いまだ・まさに・よろしく・すべからく」など、述語を修飾する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000778,778,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,再読文字の二度目の役割,さいどくもじのにどめのやくわり,なし,再読文字規則,規則=二度目は否定・推量・当然・比況などを表す,CC-000778-C01,saidoku,再読文字の規則,再読文字の二度目は、主にどのような語として読むか。,助動詞・語尾など,助動詞・語尾など,「ず・んとす・べし・ごとし」などとして述語の後で読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000779,779,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,未の書き下し,みのかきくだし,なし,再読文字規則,表記=未だVせず,CC-000779-C01,saidoku,再読文字の規則,再読文字「未」は、書き下し文でどの形にするか。,未だVせず,未だVせず,一度目の「未だ」を漢字で、二度目の「ず」を仮名で書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000780,780,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,将の書き下し,しょうのかきくだし,なし,再読文字規則,表記=将にVせんとす,CC-000780-C01,saidoku,再読文字の規則,再読文字「将」は、書き下し文でどの形にするか。,将にVせんとす,将にVせんとす,一度目を「将に」、二度目を「んとす」と書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000781,781,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,且の書き下し,かつのかきくだし,なし,再読文字規則,表記=且にVせんとす,CC-000781-C01,saidoku,再読文字の規則,再読文字「且」は、書き下し文でどの形にするか。,且にVせんとす,且にVせんとす,累加の「且」と区別し、再読文字では「まさに〜んとす」と読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000782,782,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,当の書き下し,とうのかきくだし,なし,再読文字規則,表記=当にVすべし,CC-000782-C01,saidoku,再読文字の規則,再読文字「当」は、書き下し文でどの形にするか。,当にVすべし,当にVすべし,当然・義務・推量などを表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000783,783,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,応の書き下し,お・うのかきくだし,なし,再読文字規則,表記=応にVすべし,CC-000783-C01,saidoku,再読文字の規則,再読文字「応」は、書き下し文でどの形にするか。,応にVすべし,応にVすべし,推量を中心に、当然の意味でも用いる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000784,784,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,宜の書き下し,ぎのかきくだし,なし,再読文字規則,表記=宜しくVすべし,CC-000784-C01,saidoku,再読文字の規則,再読文字「宜」は、書き下し文でどの形にするか。,宜しくVすべし,宜しくVすべし,適切さ・勧告を表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000785,785,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,須の書き下し,しゅのかきくだし,なし,再読文字規則,表記=須らくVすべし,CC-000785-C01,saidoku,再読文字の規則,再読文字「須」は、書き下し文でどの形にするか。,須らくVすべし,須らくVすべし,必要・義務を強く表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000786,786,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,猶の書き下し,ゆうのかきくだし,なし,再読文字規則,表記=猶ほAのごとし,CC-000786-C01,saidoku,再読文字の規則,再読文字「猶」は、書き下し文でどの形にするか。,猶ほAのごとし,猶ほAのごとし,二つのものを比べ、「ちょうどAのようだ」と表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000787,787,Deck4 漢文ルール・全範囲,再読文字,読み・書き下し,盍の書き下し,こうのかきくだし,なし,再読文字規則,表記=盍ぞVせざる,CC-000787-C01,saidoku,再読文字の規則,再読文字「盍」は、書き下し文でどの形にするか。,盍ぞVせざる,盍ぞVせざる,「どうしてVしないのか・Vしたらどうか」という反語・勧誘を表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000788,788,Deck4 漢文ルール・全範囲,句法,文法・表記,所Vの名詞化,しょぶいのめいしか,なし,文法規則,規則=所がVを「Vするところ・もの」にする,CC-000788-C01,identification,文法規則,「所V」の形では、動詞Vはどのような意味のまとまりになるか。,「Vするところ・もの」という名詞的なまとまり,「Vするところ・もの」という名詞的なまとまり,「所」が後ろの動詞を名詞化する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000789,789,Deck4 漢文ルール・全範囲,句法,文法・表記,者の名詞化と主題,しゃのめいしかとしゅだい,なし,文法規則,規則=者は名詞化、または主題提示を行う,CC-000789-C01,identification,文法規則,「者」の二つの代表的な働きを答えよ。,人・物・事の名詞化／主題の提示,人・物・事の名詞化／主題の提示,「Vする者」と「Aは」の両方の働きがある。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000790,790,Deck4 漢文ルール・全範囲,句法,文法・表記,A者B也の構造,えーしゃびーやのこうぞう,なし,文法規則,規則=Aを主題とし、Bだと判断する,CC-000790-C01,identification,文法規則,「A者B也」は、基本的にどのような判断を表すか。,AはBである,AはBである,「者」が主題Aを示し、「也」が判断を結ぶ。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000791,791,Deck4 漢文ルール・全範囲,句法,文法・表記,A之Bの関係,えーしびーのかんけい,なし,文法規則,規則=之がAとBを連体関係で結ぶ,CC-000791-C01,identification,文法規則,「A之B」の「之」は、基本的にどの日本語の助詞に当たるか。,の,の,AがBを修飾する連体関係を作る。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000792,792,Deck4 漢文ルール・全範囲,句法,文法・表記,何A之有の之,なんのえーかこれあらんのし,なし,文法規則,規則=之が目的語Aの前置を示す,CC-000792-C01,identification,文法規則,「何A之有」の「之」は、何を示す目印か。,目的語Aの前置,目的語Aの前置,通常は「有A」だが、反語でAが前に出て「何A之有」となる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000793,793,Deck4 漢文ルール・全範囲,句法,文法・表記,唯A是Vの是,ただえーをこれぶいすのぜ,なし,文法規則,規則=是が目的語Aの前置を示す,CC-000793-C01,identification,文法規則,「唯A是V」の「是」は、何を示す目印か。,目的語Aの前置,目的語Aの前置,「ただAだけをVする」という限定構文を作る。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000794,794,Deck4 漢文ルール・全範囲,句法,文法・表記,疑問代名詞の目的語前置,ぎもんだいめいしのもくてきごぜんち,なし,文法規則,規則=疑問代名詞が目的語のとき動詞の前に出ることがある,CC-000794-C01,identification,文法規則,疑問文で「何・誰」などが目的語になる場合、動詞の前に出ることがあるか。,ある,ある,古典中国語では疑問代名詞の目的語が前置されることがある。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000795,795,Deck4 漢文ルール・全範囲,句法,文法・表記,否定文の代名詞目的語前置,ひていぶんのだいめいしもくてきごぜんち,なし,文法規則,規則=否定文で代名詞目的語が動詞の前に出ることがある,CC-000795-C01,identification,文法規則,「未之有也」のような否定文では、代名詞の目的語が動詞の前に出ることがあるか。,ある,ある,「之」が「有」の前に置かれ、「いまだこれあらざるなり」と読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000796,796,Deck4 漢文ルール・全範囲,句法,文法・表記,不必Vの否定範囲,ふひつぶいのひていはんい,なし,文法規則,規則=不が必だけを否定する部分否定,CC-000796-C01,identification,文法規則,「不必V」は部分否定と全部否定のどちらか。,部分否定,部分否定,「必ずしもVするとは限らない」と訳す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000797,797,Deck4 漢文ルール・全範囲,句法,文法・表記,必不Vの否定範囲,ひつふぶいのひていはんい,なし,文法規則,規則=必が否定全体を修飾する全部否定,CC-000797-C01,identification,文法規則,「必不V」は部分否定と全部否定のどちらか。,全部否定,全部否定,「必ずVしない」と訳す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000798,798,Deck4 漢文ルール・全範囲,句法,文法・表記,不常Vの否定範囲,ふじょうぶいのひていはんい,なし,文法規則,規則=不が常だけを否定する部分否定,CC-000798-C01,identification,文法規則,「不常V」は部分否定と全部否定のどちらか。,部分否定,部分否定,「いつもVするとは限らない」と訳す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000799,799,Deck4 漢文ルール・全範囲,句法,文法・表記,常不Vの否定範囲,じょうふぶいのひていはんい,なし,文法規則,規則=常が否定全体を修飾する全部否定,CC-000799-C01,identification,文法規則,「常不V」は部分否定と全部否定のどちらか。,全部否定,全部否定,「いつもVしない」と訳す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000800,800,Deck4 漢文ルール・全範囲,句法,文法・表記,疑問と反語の判定,ぎもんとはんごのはんてい,なし,文法規則,規則=同じ句形でも文脈・語気・答えの有無から判定する,CC-000800-C01,identification,文法規則,疑問語や「乎・哉」を含むだけで、必ず疑問と断定できるか。,断定できない,断定できない,疑問と反語は形が似るため、文脈と話者の意図から判断する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
