dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文_Deck1_最重要句法・語彙_250項目,CC-000115,115,Deck1_最重要句法・語彙,句法,比較疑問,A与B孰〜,えーとびーといづれか〜,なし,比較疑問形,形=A与B孰〜;読み=AとBといづれか〜;意味=AとBではどちらが〜か,CC-000115-C02,meaning,句形の意味,「A与B孰〜」の基本的な意味を答えよ。,AとBではどちらが〜か,AとBではどちらが〜か,訳の核は「AとBではどちらが〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000116,116,Deck1_最重要句法・語彙,句法,比況,A如B,えーはびーのごとし,なし,比況形,形=A如B;読み=AはBのごとし;意味=AはBのようだ,CC-000116-C01,reading,句形の読み,「A如B」はどう読むか。,AはBのごとし,AはBのごとし｜えーはびーのごとし,形と読みを一まとまりで覚える。標準的な読みは「AはBのごとし」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000116,116,Deck1_最重要句法・語彙,句法,比況,A如B,えーはびーのごとし,なし,比況形,形=A如B;読み=AはBのごとし;意味=AはBのようだ,CC-000116-C02,meaning,句形の意味,「A如B」の基本的な意味を答えよ。,AはBのようだ,AはBのようだ,訳の核は「AはBのようだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000117,117,Deck1_最重要句法・語彙,句法,比況,A若B,えーはびーのごとし,なし,比況形,形=A若B;読み=AはBのごとし;意味=AはBのようだ,CC-000117-C01,reading,句形の読み,「A若B」はどう読むか。,AはBのごとし,AはBのごとし｜えーはびーのごとし,形と読みを一まとまりで覚える。標準的な読みは「AはBのごとし」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000117,117,Deck1_最重要句法・語彙,句法,比況,A若B,えーはびーのごとし,なし,比況形,形=A若B;読み=AはBのごとし;意味=AはBのようだ,CC-000117-C02,meaning,句形の意味,「A若B」の基本的な意味を答えよ。,AはBのようだ,AはBのようだ,訳の核は「AはBのようだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000118,118,Deck1_最重要句法・語彙,句法,比況,A猶B也,えーはなほびーのごときなり,なし,比況形,形=A猶B也;読み=AはなほBのごときなり;意味=AはちょうどBのようだ,CC-000118-C01,reading,句形の読み,「A猶B也」はどう読むか。,AはなほBのごときなり,AはなほBのごときなり｜えーはなほびーのごときなり｜AはなおBのごときなり,形と読みを一まとまりで覚える。標準的な読みは「AはなほBのごときなり」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000118,118,Deck1_最重要句法・語彙,句法,比況,A猶B也,えーはなほびーのごときなり,なし,比況形,形=A猶B也;読み=AはなほBのごときなり;意味=AはちょうどBのようだ,CC-000118-C02,meaning,句形の意味,「A猶B也」の基本的な意味を答えよ。,AはちょうどBのようだ,AはちょうどBのようだ,訳の核は「AはちょうどBのようだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000119,119,Deck1_最重要句法・語彙,句法,限定,唯・惟・但・只〜,ただ〜のみ,なし,限定形,形=唯・惟・但・只〜;読み=ただ〜のみ;意味=ただ〜だけ,CC-000119-C01,reading,句形の読み,「唯・惟・但・只〜」はどう読むか。,ただ〜のみ,ただ〜のみ,形と読みを一まとまりで覚える。標準的な読みは「ただ〜のみ」。,なし,なし,なし,なし,なし,不唯A亦B,唯だけなら限定、不唯〜亦〜なら累加。,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000119,119,Deck1_最重要句法・語彙,句法,限定,唯・惟・但・只〜,ただ〜のみ,なし,限定形,形=唯・惟・但・只〜;読み=ただ〜のみ;意味=ただ〜だけ,CC-000119-C02,meaning,句形の意味,「唯・惟・但・只〜」の基本的な意味を答えよ。,ただ〜だけ,ただ〜だけ,訳の核は「ただ〜だけ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,不唯A亦B,唯だけなら限定、不唯〜亦〜なら累加。,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000120,120,Deck1_最重要句法・語彙,句法,限定,〜耳,〜のみ,なし,限定形,形=〜耳;読み=〜のみ;意味=〜だけだ,CC-000120-C01,reading,句形の読み,「〜耳」はどう読むか。,〜のみ,〜のみ,形と読みを一まとまりで覚える。標準的な読みは「〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000120,120,Deck1_最重要句法・語彙,句法,限定,〜耳,〜のみ,なし,限定形,形=〜耳;読み=〜のみ;意味=〜だけだ,CC-000120-C02,meaning,句形の意味,「〜耳」の基本的な意味を答えよ。,〜だけだ,〜だけだ,訳の核は「〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000121,121,Deck1_最重要句法・語彙,句法,限定,〜已,〜のみ,なし,限定形,形=〜已;読み=〜のみ;意味=〜だけだ,CC-000121-C01,reading,句形の読み,「〜已」はどう読むか。,〜のみ,〜のみ,形と読みを一まとまりで覚える。標準的な読みは「〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000121,121,Deck1_最重要句法・語彙,句法,限定,〜已,〜のみ,なし,限定形,形=〜已;読み=〜のみ;意味=〜だけだ,CC-000121-C02,meaning,句形の意味,「〜已」の基本的な意味を答えよ。,〜だけだ,〜だけだ,訳の核は「〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000122,122,Deck1_最重要句法・語彙,句法,限定,〜爾,〜のみ,なし,限定形,形=〜爾;読み=〜のみ;意味=〜だけだ,CC-000122-C01,reading,句形の読み,「〜爾」はどう読むか。,〜のみ,〜のみ,形と読みを一まとまりで覚える。標準的な読みは「〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000122,122,Deck1_最重要句法・語彙,句法,限定,〜爾,〜のみ,なし,限定形,形=〜爾;読み=〜のみ;意味=〜だけだ,CC-000122-C02,meaning,句形の意味,「〜爾」の基本的な意味を答えよ。,〜だけだ,〜だけだ,訳の核は「〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000123,123,Deck1_最重要句法・語彙,句法,限定,〜而已,〜のみ,なし,限定形,形=〜而已;読み=〜のみ;意味=〜だけだ,CC-000123-C01,reading,句形の読み,「〜而已」はどう読むか。,〜のみ,〜のみ,形と読みを一まとまりで覚える。標準的な読みは「〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000123,123,Deck1_最重要句法・語彙,句法,限定,〜而已,〜のみ,なし,限定形,形=〜而已;読み=〜のみ;意味=〜だけだ,CC-000123-C02,meaning,句形の意味,「〜而已」の基本的な意味を答えよ。,〜だけだ,〜だけだ,訳の核は「〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000124,124,Deck1_最重要句法・語彙,句法,限定,〜而已矣,〜のみ,なし,限定形,形=〜而已矣;読み=〜のみ;意味=〜だけだ,CC-000124-C01,reading,句形の読み,「〜而已矣」はどう読むか。,〜のみ,〜のみ,形と読みを一まとまりで覚える。標準的な読みは「〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000124,124,Deck1_最重要句法・語彙,句法,限定,〜而已矣,〜のみ,なし,限定形,形=〜而已矣;読み=〜のみ;意味=〜だけだ,CC-000124-C02,meaning,句形の意味,「〜而已矣」の基本的な意味を答えよ。,〜だけだ,〜だけだ,訳の核は「〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000125,125,Deck1_最重要句法・語彙,句法,限定,唯〜耳,ただ〜のみ,なし,限定形,形=唯〜耳;読み=ただ〜のみ;意味=ただ〜だけだ,CC-000125-C01,reading,句形の読み,「唯〜耳」はどう読むか。,ただ〜のみ,ただ〜のみ,形と読みを一まとまりで覚える。標準的な読みは「ただ〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000125,125,Deck1_最重要句法・語彙,句法,限定,唯〜耳,ただ〜のみ,なし,限定形,形=唯〜耳;読み=ただ〜のみ;意味=ただ〜だけだ,CC-000125-C02,meaning,句形の意味,「唯〜耳」の基本的な意味を答えよ。,ただ〜だけだ,ただ〜だけだ,訳の核は「ただ〜だけだ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000126,126,Deck1_最重要句法・語彙,句法,限定,独〜（限定）,ひとり〜のみ,なし,限定形,形=独〜（限定）;読み=ひとり〜のみ;意味=ただ〜だけ,CC-000126-C01,reading,句形の読み,「独〜（限定）」はどう読むか。,ひとり〜のみ,ひとり〜のみ,形と読みを一まとまりで覚える。標準的な読みは「ひとり〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000126,126,Deck1_最重要句法・語彙,句法,限定,独〜（限定）,ひとり〜のみ,なし,限定形,形=独〜（限定）;読み=ひとり〜のみ;意味=ただ〜だけ,CC-000126-C02,meaning,句形の意味,「独〜（限定）」の基本的な意味を答えよ。,ただ〜だけ,ただ〜だけ,訳の核は「ただ〜だけ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000127,127,Deck1_最重要句法・語彙,句法,限定,徒〜（限定）,ただ〜のみ,なし,限定形,形=徒〜（限定）;読み=ただ〜のみ;意味=ただ〜だけ,CC-000127-C01,reading,句形の読み,「徒〜（限定）」はどう読むか。,ただ〜のみ,ただ〜のみ,形と読みを一まとまりで覚える。標準的な読みは「ただ〜のみ」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000127,127,Deck1_最重要句法・語彙,句法,限定,徒〜（限定）,ただ〜のみ,なし,限定形,形=徒〜（限定）;読み=ただ〜のみ;意味=ただ〜だけ,CC-000127-C02,meaning,句形の意味,「徒〜（限定）」の基本的な意味を答えよ。,ただ〜だけ,ただ〜だけ,訳の核は「ただ〜だけ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000128,128,Deck1_最重要句法・語彙,句法,累加,不唯A亦B,ただにえーのみにあらずまたびー,なし,累加形,形=不唯A亦B;読み=ただにAのみにあらずまたB;意味=AだけでなくBもまた,CC-000128-C01,reading,句形の読み,「不唯A亦B」はどう読むか。,ただにAのみにあらずまたB,ただにAのみにあらずまたB｜ただにえーのみにあらずまたびー,形と読みを一まとまりで覚える。標準的な読みは「ただにAのみにあらずまたB」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000128,128,Deck1_最重要句法・語彙,句法,累加,不唯A亦B,ただにえーのみにあらずまたびー,なし,累加形,形=不唯A亦B;読み=ただにAのみにあらずまたB;意味=AだけでなくBもまた,CC-000128-C02,meaning,句形の意味,「不唯A亦B」の基本的な意味を答えよ。,AだけでなくBもまた,AだけでなくBもまた,訳の核は「AだけでなくBもまた」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000129,129,Deck1_最重要句法・語彙,句法,累加,非独A亦B,ひとりえーのみにあらずまたびー,なし,累加形,形=非独A亦B;読み=ひとりAのみにあらずまたB;意味=AだけでなくBもまた,CC-000129-C01,reading,句形の読み,「非独A亦B」はどう読むか。,ひとりAのみにあらずまたB,ひとりAのみにあらずまたB｜ひとりえーのみにあらずまたびー,形と読みを一まとまりで覚える。標準的な読みは「ひとりAのみにあらずまたB」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000129,129,Deck1_最重要句法・語彙,句法,累加,非独A亦B,ひとりえーのみにあらずまたびー,なし,累加形,形=非独A亦B;読み=ひとりAのみにあらずまたB;意味=AだけでなくBもまた,CC-000129-C02,meaning,句形の意味,「非独A亦B」の基本的な意味を答えよ。,AだけでなくBもまた,AだけでなくBもまた,訳の核は「AだけでなくBもまた」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000130,130,Deck1_最重要句法・語彙,句法,累加,非徒A亦B,ただにえーのみにあらずまたびー,なし,累加形,形=非徒A亦B;読み=ただにAのみにあらずまたB;意味=AだけでなくBもまた,CC-000130-C01,reading,句形の読み,「非徒A亦B」はどう読むか。,ただにAのみにあらずまたB,ただにAのみにあらずまたB｜ただにえーのみにあらずまたびー,形と読みを一まとまりで覚える。標準的な読みは「ただにAのみにあらずまたB」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000130,130,Deck1_最重要句法・語彙,句法,累加,非徒A亦B,ただにえーのみにあらずまたびー,なし,累加形,形=非徒A亦B;読み=ただにAのみにあらずまたB;意味=AだけでなくBもまた,CC-000130-C02,meaning,句形の意味,「非徒A亦B」の基本的な意味を答えよ。,AだけでなくBもまた,AだけでなくBもまた,訳の核は「AだけでなくBもまた」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000131,131,Deck1_最重要句法・語彙,句法,仮定,若・如〜（仮定）,もし〜ば,なし,仮定形,形=若・如〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000131-C01,reading,句形の読み,「若・如〜（仮定）」はどう読むか。,もし〜ば,もし〜ば,形と読みを一まとまりで覚える。標準的な読みは「もし〜ば」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000131,131,Deck1_最重要句法・語彙,句法,仮定,若・如〜（仮定）,もし〜ば,なし,仮定形,形=若・如〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000131-C02,meaning,句形の意味,「若・如〜（仮定）」の基本的な意味を答えよ。,もし〜ならば,もし〜ならば,訳の核は「もし〜ならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000132,132,Deck1_最重要句法・語彙,句法,仮定,苟〜,いやしくも〜ば,なし,仮定形,形=苟〜;読み=いやしくも〜ば;意味=かりにも〜ならば,CC-000132-C01,reading,句形の読み,「苟〜」はどう読むか。,いやしくも〜ば,いやしくも〜ば,形と読みを一まとまりで覚える。標準的な読みは「いやしくも〜ば」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000132,132,Deck1_最重要句法・語彙,句法,仮定,苟〜,いやしくも〜ば,なし,仮定形,形=苟〜;読み=いやしくも〜ば;意味=かりにも〜ならば,CC-000132-C02,meaning,句形の意味,「苟〜」の基本的な意味を答えよ。,かりにも〜ならば,かりにも〜ならば,訳の核は「かりにも〜ならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000133,133,Deck1_最重要句法・語彙,句法,仮定,使・令〜（仮定）,もし〜ば,なし,仮定形,形=使・令〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000133-C01,reading,句形の読み,「使・令〜（仮定）」はどう読むか。,もし〜ば,もし〜ば,形と読みを一まとまりで覚える。標準的な読みは「もし〜ば」。,なし,なし,なし,なし,なし,使A B,文頭で非現実の条件を置けば仮定、AにBさせれば使役。,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000133,133,Deck1_最重要句法・語彙,句法,仮定,使・令〜（仮定）,もし〜ば,なし,仮定形,形=使・令〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000133-C02,meaning,句形の意味,「使・令〜（仮定）」の基本的な意味を答えよ。,もし〜ならば,もし〜ならば,訳の核は「もし〜ならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,使A B,文頭で非現実の条件を置けば仮定、AにBさせれば使役。,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000134,134,Deck1_最重要句法・語彙,句法,仮定,即〜（仮定）,もし〜ば,なし,仮定形,形=即〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000134-C01,reading,句形の読み,「即〜（仮定）」はどう読むか。,もし〜ば,もし〜ば,形と読みを一まとまりで覚える。標準的な読みは「もし〜ば」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000134,134,Deck1_最重要句法・語彙,句法,仮定,即〜（仮定）,もし〜ば,なし,仮定形,形=即〜（仮定）;読み=もし〜ば;意味=もし〜ならば,CC-000134-C02,meaning,句形の意味,「即〜（仮定）」の基本的な意味を答えよ。,もし〜ならば,もし〜ならば,訳の核は「もし〜ならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000135,135,Deck1_最重要句法・語彙,句法,仮定,誠〜,まことに〜ば,なし,仮定形,形=誠〜;読み=まことに〜ば;意味=もし本当に〜ならば,CC-000135-C01,reading,句形の読み,「誠〜」はどう読むか。,まことに〜ば,まことに〜ば,形と読みを一まとまりで覚える。標準的な読みは「まことに〜ば」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000135,135,Deck1_最重要句法・語彙,句法,仮定,誠〜,まことに〜ば,なし,仮定形,形=誠〜;読み=まことに〜ば;意味=もし本当に〜ならば,CC-000135-C02,meaning,句形の意味,「誠〜」の基本的な意味を答えよ。,もし本当に〜ならば,もし本当に〜ならば,訳の核は「もし本当に〜ならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000136,136,Deck1_最重要句法・語彙,句法,仮定,微〜,〜なかりせば,なし,仮定形,形=微〜;読み=〜なかりせば;意味=〜がなかったならば,CC-000136-C01,reading,句形の読み,「微〜」はどう読むか。,〜なかりせば,〜なかりせば,形と読みを一まとまりで覚える。標準的な読みは「〜なかりせば」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000136,136,Deck1_最重要句法・語彙,句法,仮定,微〜,〜なかりせば,なし,仮定形,形=微〜;読み=〜なかりせば;意味=〜がなかったならば,CC-000136-C02,meaning,句形の意味,「微〜」の基本的な意味を答えよ。,〜がなかったならば,〜がなかったならば,訳の核は「〜がなかったならば」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000137,137,Deck1_最重要句法・語彙,句法,仮定・譲歩,縦〜,たとひ〜とも,なし,譲歩形,形=縦〜;読み=たとひ〜とも;意味=たとえ〜だとしても,CC-000137-C01,reading,句形の読み,「縦〜」はどう読むか。,たとひ〜とも,たとひ〜とも｜たとえ〜とも,形と読みを一まとまりで覚える。標準的な読みは「たとひ〜とも」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000137,137,Deck1_最重要句法・語彙,句法,仮定・譲歩,縦〜,たとひ〜とも,なし,譲歩形,形=縦〜;読み=たとひ〜とも;意味=たとえ〜だとしても,CC-000137-C02,meaning,句形の意味,「縦〜」の基本的な意味を答えよ。,たとえ〜だとしても,たとえ〜だとしても,訳の核は「たとえ〜だとしても」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000138,138,Deck1_最重要句法・語彙,句法,譲歩,雖〜,〜といへども,なし,譲歩形,形=雖〜;読み=〜といへども;意味=〜ではあるが,CC-000138-C01,reading,句形の読み,「雖〜」はどう読むか。,〜といへども,〜といへども｜〜といえども,形と読みを一まとまりで覚える。標準的な読みは「〜といへども」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000138,138,Deck1_最重要句法・語彙,句法,譲歩,雖〜,〜といへども,なし,譲歩形,形=雖〜;読み=〜といへども;意味=〜ではあるが,CC-000138-C02,meaning,句形の意味,「雖〜」の基本的な意味を答えよ。,〜ではあるが,〜ではあるが,訳の核は「〜ではあるが」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000139,139,Deck1_最重要句法・語彙,句法,譲歩,雖A而B,えーといへどもびー,なし,譲歩形,形=雖A而B;読み=AといへどもB;意味=AではあるがB,CC-000139-C01,reading,句形の読み,「雖A而B」はどう読むか。,AといへどもB,AといへどもB｜えーといへどもびー｜AといえどもB,形と読みを一まとまりで覚える。標準的な読みは「AといへどもB」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000139,139,Deck1_最重要句法・語彙,句法,譲歩,雖A而B,えーといへどもびー,なし,譲歩形,形=雖A而B;読み=AといへどもB;意味=AではあるがB,CC-000139-C02,meaning,句形の意味,「雖A而B」の基本的な意味を答えよ。,AではあるがB,AではあるがB,訳の核は「AではあるがB」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
